time,flux_norm,flux_err_norm,sg_trend
1628.1808038482,1.0003099986,0.0011258657,1.0000852730
1628.1835816784,0.9987556441,0.0011245930,1.0000850917
1628.1849705935,0.9991696250,0.0011249472,1.0000849105
1628.1877484238,0.9993972975,0.0011238351,1.0000847296
1628.1891373390,1.0003913017,0.0011243992,1.0000845488
1628.1946929994,0.9980228741,0.0011235119,1.0000843682
1628.1960819144,0.9996415418,0.0011239602,1.0000841878
1628.1974708296,1.0001439086,0.0011227663,1.0000840075
1628.1988597447,0.9985852597,0.0011230835,1.0000838274
1628.2002486598,0.9995474375,0.0011230017,1.0000836475
1628.2016375750,1.0008516581,0.0011233984,1.0000834678
1628.2030264900,0.9987992842,0.0011224923,1.0000832882
1628.2044154051,1.0003517375,0.0011224124,1.0000831088
1628.2058043203,1.0006610008,0.0011224105,1.0000829296
1628.2071932354,1.0006405585,0.0011219265,1.0000827506
1628.2113599807,1.0009424313,0.0011219716,1.0000825717
1628.2127488958,0.9993743025,0.0011214684,1.0000823930
1628.2141378110,1.0003675320,0.0011222024,1.0000822145
1628.2155267261,0.9977949674,0.0011209224,1.0000820362
1628.2169156411,0.9981998872,0.0011211806,1.0000818580
1628.2183045562,0.9983904266,0.0011202261,1.0000816800
1628.2196934714,1.0005049664,0.0011211657,1.0000815022
1628.2210823865,0.9982056048,0.0011200794,1.0000813246
1628.2224713015,1.0007816264,0.0011212003,1.0000811471
1628.2252491318,1.0004990623,0.0011197756,1.0000809698
1628.2280269620,0.9978182600,0.0011182922,1.0000807927
1628.2294158771,0.9996556614,0.0011186619,1.0000806158
1628.2308047922,1.0016445066,0.0011199401,1.0000804390
1628.2335826224,1.0009967137,0.0011187048,1.0000802624
1628.2349715374,0.9986477610,0.0011192028,1.0000800860
1628.2363604526,1.0003465935,0.0011193776,1.0000799097
1628.2377493677,1.0002217290,0.0011189719,1.0000797336
1628.2391382828,0.9981998588,0.0011180444,1.0000795578
1628.2405271979,1.0002535494,0.0011183882,1.0000793820
1628.2419161129,1.0006200262,0.0011182039,1.0000792065
1628.2433050281,0.9978780679,0.0011166950,1.0000790311
1628.2446939432,0.9985248426,0.0011177112,1.0000788559
1628.2460828583,0.9990956274,0.0011170525,1.0000786809
1628.2474717733,1.0004022335,0.0011178832,1.0000785060
1628.2488606884,1.0005671426,0.0011172009,1.0000783314
1628.2502496035,1.0007700764,0.0011175679,1.0000781569
1628.2516385187,0.9986303127,0.0011163745,1.0000779825
1628.2530274338,1.0004783850,0.0011175731,1.0000778084
1628.2544163488,1.0000104605,0.0011168715,1.0000776344
1628.2558052639,1.0010026173,0.0011164660,1.0000774606
1628.2571941790,0.9994166550,0.0011162791,1.0000772870
1628.2585830940,0.9998603720,0.0011158612,1.0000771135
1628.2599720091,0.9985527410,0.0011153115,1.0000769402
1628.2613609242,0.9996158812,0.0011156977,1.0000767671
1628.2627498394,1.0006539896,0.0011156926,1.0000765942
1628.2641387545,0.9994807557,0.0011147305,1.0000764214
1628.2655276695,1.0001273509,0.0011159760,1.0000762488
1628.2669165846,1.0008141167,0.0011153256,1.0000760764
1628.2683054997,0.9992735066,0.0011148599,1.0000759042
1628.2696944148,0.9997801009,0.0011145028,1.0000757321
1628.2710833298,0.9981170710,0.0011143006,1.0000755602
1628.2724722449,1.0000136598,0.0011142962,1.0000753885
1628.2738611600,1.0021330941,0.0011146637,1.0000752170
1628.2752500750,0.9992886685,0.0011130529,1.0000750456
1628.2766389901,0.9982442866,0.0011124638,1.0000748744
1628.2780279052,0.9998254718,0.0011132873,1.0000747034
1628.2794168203,0.9995682889,0.0011134384,1.0000745326
1628.2808057353,0.9993322638,0.0011128905,1.0000743619
1628.2821946504,1.0013485908,0.0011135955,1.0000741914
1628.2849724806,0.9985284779,0.0011120247,1.0000740211
1628.2877503108,1.0003534883,0.0011122650,1.0000738510
1628.2891392259,0.9997375108,0.0011118027,1.0000736810
1628.2933059710,0.9993876481,0.0011110838,1.0000735112
1628.2946948861,0.9993602227,0.0011109234,1.0000733416
1628.2960838012,0.9979501300,0.0011103003,1.0000731722
1628.3016394615,1.0018160936,0.0011108883,1.0000730029
1628.3030283765,0.9999551837,0.0011095032,1.0000728338
1628.3085840368,0.9965699351,0.0011079452,1.0000726649
1628.3099729519,0.9978240943,0.0011084019,1.0000724961
1628.3127507820,0.9997824913,0.0011083704,1.0000723275
1628.3141396971,0.9992366608,0.0011084764,1.0000721591
1628.3155286121,1.0007099710,0.0011078243,1.0000719909
1628.3183064422,1.0006595980,0.0011075263,1.0000718229
1628.3196953573,0.9996136005,0.0011074368,1.0000716550
1628.3210842724,1.0014154284,0.0011073074,1.0000714873
1628.3224731874,0.9994517033,0.0011071763,1.0000713198
1628.3238621025,0.9992432691,0.0011066362,1.0000711524
1628.3252510176,0.9990085509,0.0011062584,1.0000709852
1628.3266399325,1.0004498561,0.0011062622,1.0000708182
1628.3280288476,1.0010785693,0.0011068706,1.0000706514
1628.3294177627,0.9991894614,0.0011054765,1.0000704848
1628.3308066778,0.9981278455,0.0011051294,1.0000703183
1628.3335845079,0.9994315930,0.0011051846,1.0000701520
1628.3349734229,1.0005057597,0.0011051875,1.0000699858
1628.3363623379,1.0015501263,0.0011049739,1.0000698199
1628.3377512530,0.9987353011,0.0011044989,1.0000696541
1628.3391401681,0.9998277650,0.0011045743,1.0000694885
1628.3405290832,0.9998636908,0.0011047125,1.0000693231
1628.3419179981,1.0000008180,0.0011045751,1.0000691578
1628.3433069132,1.0006713699,0.0011047979,1.0000689927
1628.3446958283,1.0006442379,0.0011041896,1.0000688278
1628.3460847433,0.9998141669,0.0011033393,1.0000686631
1628.3474736584,0.9995603138,0.0011035283,1.0000684985
1628.3488625734,1.0019263827,0.0011037886,1.0000683341
1628.3502514885,0.9999275435,0.0011028082,1.0000681699
1628.3530293186,1.0006956016,0.0011008524,1.0000680059
1628.3544182336,0.9987788908,0.0011013645,1.0000678420
1628.3558071486,0.9990592964,0.0011013046,1.0000676783
1628.3571960637,1.0014853245,0.0011024523,1.0000675148
1628.3585849787,1.0006975676,0.0011015443,1.0000673515
1628.3599738937,0.9996465543,0.0011012660,1.0000671883
1628.3613628088,1.0004352935,0.0011017150,1.0000670253
1628.3627517239,1.0019111689,0.0011010936,1.0000668625
1628.3641406388,1.0019082326,0.0011007093,1.0000666999
1628.3655295539,0.9984834419,0.0010999250,1.0000665374
1628.3669184690,1.0004725388,0.0011006467,1.0000663751
1628.3683073839,0.9991335923,0.0011007456,1.0000662130
1628.3696962990,0.9993172647,0.0010987980,1.0000660510
1628.3710852141,1.0014426094,0.0011001436,1.0000658893
1628.3724741290,1.0014983191,0.0010999118,1.0000657277
1628.3738630441,0.9984752330,0.0010994966,1.0000655662
1628.3752519592,1.0000117227,0.0010987847,1.0000654050
1628.3766408742,1.0020869439,0.0010994951,1.0000652439
1628.3780297892,1.0003328160,0.0010989316,1.0000650830
