time,flux_norm,flux_err_norm,sg_trend
2036.2810813993,0.9994942683,0.0008449582,0.9999142315
2036.2838591572,0.9995695277,0.0008447350,0.9999144380
2036.2852480361,1.0000841110,0.0008459874,0.9999146444
2036.2866369151,0.9994830984,0.0008451483,0.9999148507
2036.2880257942,0.9997063692,0.0008455190,0.9999150568
2036.2894146732,1.0002322188,0.0008451281,0.9999152627
2036.2908035521,1.0001248348,0.0008451712,0.9999154685
2036.2921924310,0.9998597833,0.0008449780,0.9999156741
2036.2935813100,0.9993576050,0.0008448399,0.9999158796
2036.2949701892,1.0011672679,0.0008456748,0.9999160849
2036.2963590681,0.9998467091,0.0008454170,0.9999162900
2036.2977479470,0.9996635026,0.0008449346,0.9999164950
2036.2991368260,0.9998991134,0.0008453515,0.9999166998
2036.3005257049,0.9995968669,0.0008453506,0.9999169045
2036.3019145838,1.0008537690,0.0008455632,0.9999171090
2036.3033034628,1.0000416225,0.0008452217,0.9999173133
2036.3046923420,1.0001810835,0.0008454245,0.9999175175
2036.3060812209,0.9999174052,0.0008453832,0.9999177216
2036.3074700998,0.9997575074,0.0008449553,0.9999179254
2036.3088589788,1.0001834522,0.0008454818,0.9999181291
2036.3102478577,0.9997727775,0.0008454003,0.9999183327
2036.3116367367,0.9988647811,0.0008452086,0.9999185361
2036.3130256156,1.0006786736,0.0008453705,0.9999187393
2036.3144144945,0.9991486528,0.0008452252,0.9999189424
2036.3158033735,0.9991505364,0.0008449596,0.9999191453
2036.3171922524,1.0000617027,0.0008452311,0.9999193480
2036.3185811316,0.9989805425,0.0008447061,0.9999195506
2036.3199700105,0.9994825497,0.0008449366,0.9999197530
2036.3213588895,0.9993410732,0.0008451209,0.9999199553
2036.3227477684,1.0013427338,0.0008455579,0.9999201574
2036.3241366473,1.0002796961,0.0008450727,0.9999203594
2036.3255255263,0.9986922157,0.0008450814,0.9999205612
2036.3269144052,1.0001678230,0.0008453759,0.9999207628
2036.3283032842,0.9995984118,0.0008453931,0.9999209643
2036.3296921631,1.0002674446,0.0008455447,0.9999211656
2036.3310810420,1.0005450229,0.0008454663,0.9999213667
2036.3324699210,0.9987319235,0.0008448920,0.9999215677
2036.3338587999,0.9999988380,0.0008448347,0.9999217686
2036.3352476789,0.9994668627,0.0008452949,0.9999219692
2036.3366365578,1.0001367303,0.0008450828,0.9999221697
2036.3380254367,0.9998192893,0.0008457186,0.9999223701
2036.3394143157,0.9980771874,0.0008446221,0.9999225703
2036.3408031946,0.9992955199,0.0008455023,0.9999227703
2036.3421920735,1.0005480679,0.0008456892,0.9999229702
2036.3435809525,0.9989837220,0.0008451120,0.9999231699
2036.3449698314,0.9990925479,0.0008451259,0.9999233695
2036.3463587104,1.0008661396,0.0008457869,0.9999235689
2036.3477475893,1.0004005117,0.0008455771,0.9999237681
2036.3491364682,1.0005009328,0.0008453110,0.9999239672
2036.3505253472,0.9989998346,0.0008448425,0.9999241661
2036.3519142261,0.9989941520,0.0008449448,0.9999243649
2036.3533031051,0.9984723139,0.0008447041,0.9999245635
2036.3546919840,0.9967960859,0.0008445421,0.9999247619
2036.3560808629,1.0000110252,0.0008452358,0.9999249602
2036.3574697416,1.0009679109,0.0008454310,0.9999251583
2036.3588586206,1.0004486367,0.0008455176,0.9999253563
2036.3602474995,0.9996821641,0.0008452079,0.9999255541
2036.3616363785,0.9993096482,0.0008451382,0.9999257518
2036.3630252574,1.0002580098,0.0008455241,0.9999259492
2036.3644141363,1.0024503524,0.0008458762,0.9999261466
2036.3658030153,0.9999622524,0.0008455343,0.9999263437
2036.3671918942,1.0007534844,0.0008456856,0.9999265407
2036.3685807732,0.9991099265,0.0008450526,0.9999267376
2036.3699696521,0.9988180036,0.0008446429,0.9999269343
2036.3713585308,1.0004146724,0.0008454673,0.9999271308
2036.3727474097,0.9996203056,0.0008452516,0.9999273272
2036.3741362887,0.9990029778,0.0008449072,0.9999275234
2036.3755251676,1.0005986328,0.0008451606,0.9999277194
2036.3769140466,1.0004227097,0.0008454440,0.9999279153
2036.3783029255,1.0005885843,0.0008451574,0.9999281111
2036.3796918044,1.0015175724,0.0008458086,0.9999283066
2036.3810806831,0.9983929162,0.0008452476,0.9999285021
2036.3824695621,1.0006189943,0.0008456225,0.9999286973
2036.3838584410,0.9997680015,0.0008456231,0.9999288924
2036.3852473200,0.9993277143,0.0008449873,0.9999290873
2036.3866361989,0.9992386428,0.0008450708,0.9999292821
2036.3880250776,0.9998092031,0.0008450677,0.9999294767
2036.3894139565,1.0018260525,0.0008458594,0.9999296712
2036.3908028355,1.0001028051,0.0008455947,0.9999298655
2036.3921917144,1.0003667972,0.0008452711,0.9999300596
2036.3935805934,1.0003192737,0.0008449919,0.9999302536
2036.3949694721,1.0006401328,0.0008453392,0.9999304474
2036.3963583510,1.0009018600,0.0008453460,0.9999306411
2036.3977472299,1.0003588688,0.0008451729,0.9999308346
2036.3991361089,0.9997571038,0.0008453861,0.9999310279
2036.4005249876,1.0011376877,0.0008457323,0.9999312211
