time,flux_norm,flux_err_norm,sg_trend
1653.9230330564,0.9987889664,0.0007130808,0.9991265547
1653.9244219449,0.9998885311,0.0007130570,0.9991283122
1653.9258108334,0.9990468094,0.0007128129,0.9991300682
1653.9271997222,0.9987048939,0.0007127800,0.9991318229
1653.9285886107,0.9996577025,0.0007133041,0.9991335761
1653.9299774992,0.9990541973,0.0007130699,0.9991353279
1653.9313663880,0.9988633371,0.0007130413,0.9991370784
1653.9327552765,0.9989471353,0.0007130490,0.9991388274
1653.9341441651,1.0009832343,0.0007133421,0.9991405751
1653.9355330538,1.0000088564,0.0007132547,0.9991423213
1653.9369219423,1.0004912162,0.0007129184,0.9991440662
1653.9383108311,1.0006975491,0.0007132304,0.9991458096
1653.9396997196,1.0001067659,0.0007130183,0.9991475517
1653.9410886082,0.9986785435,0.0007126296,0.9991492923
1653.9424774969,0.9987773839,0.0007133608,0.9991510316
1653.9438663855,0.9999286624,0.0007133474,0.9991527695
1653.9452552742,1.0008880278,0.0007136207,0.9991545059
1653.9466441628,0.9982808580,0.0007125796,0.9991562410
1653.9480330515,0.9990925799,0.0007129277,0.9991579747
1653.9494219400,0.9995914707,0.0007130193,0.9991597069
1653.9508108288,1.0002610928,0.0007129079,0.9991614378
1653.9521997173,0.9992513781,0.0007127678,0.9991631673
1653.9535886061,1.0007776992,0.0007132860,0.9991648954
1653.9549774946,1.0003743168,0.0007133902,0.9991666220
1653.9563663834,0.9989247207,0.0007128330,0.9991683473
1653.9577552719,0.9998681579,0.0007130987,0.9991700712
1653.9591441607,1.0005260291,0.0007130617,0.9991717937
1653.9605330494,0.9994147421,0.0007132008,0.9991735148
1653.9619219380,0.9999762140,0.0007131210,0.9991752345
1653.9633108267,1.0000549673,0.0007130028,0.9991769528
1653.9646997153,0.9995180363,0.0007132123,0.9991786697
1653.9660886040,1.0002144457,0.0007130675,0.9991803852
1653.9674774928,1.0006436067,0.0007129732,0.9991820993
1653.9688663813,0.9997985722,0.0007130565,0.9991838120
1653.9702552701,1.0002673449,0.0007130025,0.9991855233
1653.9716441588,1.0013593138,0.0007134330,0.9991872332
1653.9730330474,1.0007059518,0.0007127379,0.9991889417
1653.9744219361,1.0015885373,0.0007132693,0.9991906488
1653.9758108249,0.9988699988,0.0007128861,0.9991923545
1653.9771997137,1.0019809746,0.0007133349,0.9991940588
1653.9785886022,0.9993782929,0.0007131465,0.9991957617
1653.9799774910,1.0005012202,0.0007130143,0.9991974632
1653.9813663797,1.0005046480,0.0007134037,0.9991991634
1653.9827552685,0.9994555715,0.0007130529,0.9992008621
1653.9841441570,0.9998469223,0.0007129263,0.9992025594
1653.9855330458,1.0010464997,0.0007134917,0.9992042553
1653.9869219345,1.0002508337,0.0007131634,0.9992059499
1653.9883108233,1.0006921736,0.0007129801,0.9992076430
1653.9896997121,1.0009963142,0.0007132388,0.9992093347
1653.9910886008,1.0011549647,0.0007128290,0.9992110251
1653.9924774896,1.0003566251,0.0007132912,0.9992127140
1653.9938663781,1.0010319207,0.0007135020,0.9992144015
1653.9952552669,1.0005033902,0.0007127113,0.9992160877
1653.9966441556,1.0008429088,0.0007132137,0.9992177724
1653.9980330444,1.0013737888,0.0007133942,0.9992194558
1653.9994219332,1.0000722458,0.0007127425,0.9992211377
1654.0008108219,1.0005750921,0.0007130090,0.9992228183
1654.0021997107,1.0002285687,0.0007131996,0.9992244974
1654.0035885995,1.0004061400,0.0007131789,0.9992261752
1654.0049774882,1.0009187104,0.0007132840,0.9992278515
1654.0063663770,1.0007682044,0.0007129170,0.9992295265
1654.0077552657,1.0018432797,0.0007133903,0.9992312000
1654.0091441545,0.9997597440,0.0007133480,0.9992328722
1654.0105330433,0.9991022172,0.0007126890,0.9992345430
1654.0119219320,1.0019802218,0.0007139724,0.9992362123
1654.0133108208,1.0011100436,0.0007133556,0.9992378803
1654.0146997098,0.9989741560,0.0007130238,0.9992395469
1654.0160885985,1.0005829197,0.0007133687,0.9992412120
1654.0174774873,1.0001024446,0.0007133840,0.9992428758
1654.0188663761,1.0010974083,0.0007134980,0.9992445382
1654.0202552648,1.0003849594,0.0007131504,0.9992461992
1654.0216441536,0.9995260150,0.0007132795,0.9992478588
1654.0230330426,1.0008078926,0.0007134947,0.9992495169
1654.0244219314,0.9989529884,0.0007127720,0.9992511737
1654.0258108201,0.9997043453,0.0007132527,0.9992528291
1654.0271997089,1.0007393328,0.0007130444,0.9992544831
1654.0285885979,1.0012081892,0.0007134910,0.9992561357
1654.0299774866,1.0004542425,0.0007136451,0.9992577869
1654.0313663754,0.9996516859,0.0007130162,0.9992594367
1654.0327552642,0.9993479161,0.0007135545,0.9992610851
1654.0341441532,0.9994302542,0.0007133101,0.9992627321
1654.0355330419,0.9991286955,0.0007135174,0.9992643777
1654.0369219307,0.9995592641,0.0007135784,0.9992660219
1654.0383108197,1.0002849130,0.0007134131,0.9992676647
1654.0396997084,1.0010050733,0.0007140987,0.9992693061
1654.0410885974,0.9998657614,0.0007137789,0.9992709461
1654.0424774862,1.0002133015,0.0007139778,0.9992725847
1654.0438663750,1.0009283328,0.0007145349,0.9992742219
1654.0452552640,0.9989299825,0.0007137774,0.9992758578
1654.0466441527,0.9998490117,0.0007140018,0.9992774922
