time,flux_norm,flux_err_norm,sg_trend
1628.0656954807,1.0022405654,0.0009800212,0.9978744656
1628.0670843953,1.0019220080,0.0009803854,0.9978803638
1628.0684733101,1.0023408974,0.0009799587,0.9978862568
1628.0698622249,1.0028856991,0.0009797193,0.9978921445
1628.0712511398,1.0011314843,0.0009784387,0.9978980270
1628.0726400546,1.0031343027,0.0009792778,0.9979039042
1628.0740289695,1.0055037225,0.0009798251,0.9979097763
1628.0754178843,1.0026973506,0.0009789947,0.9979156430
1628.0768067991,1.0025624468,0.0009786161,0.9979215045
1628.0781957138,1.0021042996,0.0009790198,0.9979273608
1628.0795846286,1.0007673238,0.0009785244,0.9979332119
1628.0809735434,1.0025851883,0.0009783866,0.9979390577
1628.0823624583,1.0014729901,0.0009779525,0.9979448982
1628.0837513731,1.0025978268,0.0009783716,0.9979507336
1628.0851402880,1.0021269376,0.0009781757,0.9979565636
1628.0865292028,1.0013919492,0.0009780374,0.9979623885
1628.0879181174,1.0014382505,0.0009772548,0.9979682081
1628.0893070323,1.0022178679,0.0009776898,0.9979740224
1628.0906959471,1.0029956301,0.0009780534,0.9979798315
1628.0920848619,1.0036509523,0.0009779639,0.9979856354
1628.0934737768,1.0012848044,0.0009774392,0.9979914341
1628.0948626916,1.0025782334,0.0009769053,0.9979972275
1628.0962516062,1.0014018300,0.0009770293,0.9980030156
1628.0976405211,1.0039764439,0.0009771505,0.9980087985
1628.0990294359,1.0019903291,0.0009768367,0.9980145762
1628.1004183507,1.0017261129,0.0009764713,0.9980203486
1628.1018072656,1.0011520047,0.0009764487,0.9980261158
1628.1031961802,1.0040616826,0.0009771126,0.9980318778
1628.1045850950,1.0028963319,0.0009766826,0.9980376345
1628.1059740099,1.0018002171,0.0009761074,0.9980433859
1628.1073629247,1.0016659294,0.0009760867,0.9980491322
1628.1212520727,1.0016452374,0.0009748979,0.9980548732
1628.1226409873,1.0015383146,0.0009743708,0.9980606089
1628.1281966466,1.0020807352,0.0009747587,0.9980663394
1628.1309744761,1.0013974660,0.0009736062,0.9980720647
1628.1365301352,1.0024188416,0.0009732280,0.9980777847
1628.1448636240,1.0000015851,0.0009719924,0.9980834995
1628.1462525386,1.0012409410,0.0009723351,0.9980892090
1628.1504192829,1.0009600362,0.0009714751,0.9980949133
1628.1545860274,1.0019998649,0.0009718026,0.9981006124
1628.1559749421,1.0009443111,0.0009719533,0.9981063062
1628.1573638569,1.0017541071,0.0009713026,0.9981119948
1628.1601416863,0.9993809205,0.0009707984,0.9981176781
1628.1615306012,1.0034060536,0.0009720426,0.9981233562
1628.1643084306,1.0011156621,0.0009711736,0.9981290291
1628.1670862603,0.9995502544,0.0009696396,0.9981346967
1628.1684751752,1.0022180557,0.0009711230,0.9981403591
1628.1698640898,1.0024732122,0.0009704682,0.9981460162
1628.1740308341,1.0003437115,0.0009694998,0.9981516681
1628.1754197489,1.0019699352,0.0009698234,0.9981573148
1628.1809754080,1.0022077874,0.0009699218,0.9981629562
1628.1837532375,0.9997142638,0.0009686442,0.9981685924
1628.1851421521,1.0011500524,0.0009692778,0.9981742233
1628.1879199818,1.0030879595,0.0009695909,0.9981798490
1628.1893088964,1.0022601829,0.0009697170,0.9981854694
1628.1948645555,1.0023432779,0.0009683235,0.9981910846
1628.1962534703,1.0026169788,0.0009687809,0.9981966946
1628.1976423850,1.0031694176,0.0009684353,0.9982022993
1628.1990312998,1.0006736948,0.0009683947,0.9982078988
1628.2004202144,1.0021495246,0.0009687478,0.9982134931
1628.2018091292,1.0020185206,0.0009681330,0.9982190821
1628.2031980441,1.0010563509,0.0009681706,0.9982246659
1628.2045869587,1.0026308110,0.0009685939,0.9982302444
