time,flux_norm,flux_err_norm,sg_trend
1628.0657803209,1.0012566240,0.0009553430,1.0006533606
1628.0671692367,1.0041777692,0.0009553214,1.0006520130
1628.0685581524,1.0025585709,0.0009554775,1.0006506666
1628.0699470682,1.0027069275,0.0009551205,1.0006493213
1628.0713359842,1.0023123985,0.0009542798,1.0006479771
1628.0727249000,1.0021131251,0.0009549052,1.0006466341
1628.0741138157,1.0030378643,0.0009549379,1.0006452922
1628.0755027315,1.0040568386,0.0009545877,1.0006439515
1628.0768916475,1.0029315445,0.0009544730,1.0006426119
1628.0782805633,1.0045370105,0.0009545765,1.0006412734
1628.0796694791,1.0042762602,0.0009545462,1.0006399361
1628.0810583948,1.0032338752,0.0009545623,1.0006386000
1628.0824473108,1.0022968001,0.0009545611,1.0006372650
1628.0838362266,1.0032768181,0.0009542661,1.0006359311
1628.0852251424,1.0032744612,0.0009537089,1.0006345984
1628.0866140582,1.0018981325,0.0009538770,1.0006332668
1628.0880029739,1.0022118340,0.0009539532,1.0006319364
1628.0893918899,1.0036428944,0.0009540790,1.0006306071
1628.0907808057,1.0013857972,0.0009531132,1.0006292790
1628.0921697215,1.0029199094,0.0009536995,1.0006279520
1628.0935586373,1.0030443044,0.0009532967,1.0006266262
1628.0949475533,1.0038739765,0.0009529878,1.0006253015
1628.0963364690,1.0039337996,0.0009538990,1.0006239779
1628.0977253848,1.0015663630,0.0009525210,1.0006226555
1628.0991143006,1.0025481688,0.0009527311,1.0006213343
1628.1005032164,1.0011668057,0.0009522888,1.0006200141
1628.1018921321,1.0040045053,0.0009536679,1.0006186952
1628.1032810481,1.0023579421,0.0009528859,1.0006173773
1628.1046699639,1.0020665442,0.0009523225,1.0006160607
1628.1060588797,1.0035718351,0.0009524575,1.0006147451
1628.1074477954,1.0023530795,0.0009525746,1.0006134308
1628.1213369536,1.0019708951,0.0009512908,1.0006121175
1628.1227258694,1.0032594790,0.0009514224,1.0006108054
1628.1282815327,1.0015673847,0.0009503348,1.0006094945
1628.1310593643,1.0039259372,0.0009510341,1.0006081847
1628.1366150274,1.0009476341,0.0009500936,1.0006068760
1628.1449485222,1.0035254019,0.0009493214,1.0006055685
1628.1463374380,1.0016284975,0.0009493035,1.0006042621
1628.1505041853,1.0037963187,0.0009488678,1.0006029569
1628.1546709329,1.0041495594,0.0009495959,1.0006016528
1628.1560598486,1.0024024011,0.0009485865,1.0006003499
1628.1574487644,1.0026056441,0.0009486958,1.0005990481
1628.1602265960,1.0021140731,0.0009477281,1.0005977474
1628.1616155117,1.0013004691,0.0009480817,1.0005964480
1628.1643933433,1.0006186288,0.0009472704,1.0005951496
1628.1671711748,1.0028292311,0.0009479608,1.0005938524
1628.1685600906,1.0014377988,0.0009475439,1.0005925563
1628.1699490064,1.0001211809,0.0009469554,1.0005912614
1628.1741157539,1.0038583157,0.0009477974,1.0005899676
1628.1755046697,1.0009930053,0.0009474125,1.0005886750
1628.1810603328,1.0016283567,0.0009467032,1.0005873835
1628.1838381643,1.0027148898,0.0009468227,1.0005860932
1628.1852270801,1.0019074620,0.0009461857,1.0005848040
1628.1880049116,1.0021926618,0.0009460919,1.0005835160
1628.1893938274,1.0017850626,0.0009457657,1.0005822291
1628.1949494905,1.0022898358,0.0009464282,1.0005809433
1628.1963384063,1.0032394788,0.0009467733,1.0005796587
1628.1977273220,1.0021259692,0.0009454843,1.0005783753
1628.1991162378,1.0013688048,0.0009452712,1.0005770930
1628.2005051536,1.0035172405,0.0009461297,1.0005758118
1628.2018940694,1.0021401839,0.0009459285,1.0005745318
1628.2032829851,1.0022368967,0.0009461659,1.0005732529
1628.2046719009,1.0022466356,0.0009456016,1.0005719752
1628.2060608167,1.0013710344,0.0009454245,1.0005706986
1628.2074497324,1.0014491571,0.0009449474,1.0005694231
1628.2116164798,1.0023140899,0.0009450135,1.0005681488
1628.2130053955,1.0029160780,0.0009457131,1.0005668757
1628.2143943113,1.0009868968,0.0009442856,1.0005656037
1628.2157832271,1.0025154501,0.0009448926,1.0005643328
1628.2171721429,1.0015050859,0.0009445450,1.0005630631
1628.2185610586,1.0005127084,0.0009435090,1.0005617945
1628.2199499744,1.0023455535,0.0009444886,1.0005605271
1628.2213388902,1.0027041309,0.0009447735,1.0005592608
1628.2227278059,1.0006144424,0.0009437002,1.0005579957
1628.2255056373,1.0009522854,0.0009436116,1.0005567317
1628.2282834688,1.0012701119,0.0009433886,1.0005554689
1628.2296723846,1.0036542397,0.0009436474,1.0005542072
1628.2310613003,1.0016298279,0.0009433174,1.0005529466
1628.2338391319,1.0007798080,0.0009432810,1.0005516872
1628.2352280477,1.0004552085,0.0009429726,1.0005504290
1628.2366169634,1.0017525124,0.0009436426,1.0005491718
1628.2380058792,1.0020648549,0.0009434599,1.0005479159
1628.2393947950,1.0027031754,0.0009433587,1.0005466610
1628.2407837108,1.0014746242,0.0009429858,1.0005454074
1628.2421726263,1.0009621270,0.0009425620,1.0005441548
1628.2435615421,1.0033605684,0.0009422708,1.0005429034
1628.2449504578,1.0016165898,0.0009427664,1.0005416532
1628.2463393736,1.0017790433,0.0009426122,1.0005404041
1628.2477282894,1.0027367893,0.0009430271,1.0005391562
1628.2491172052,1.0031026231,0.0009429662,1.0005379094
1628.2505061209,1.0007200119,0.0009419770,1.0005366637
1628.2518950367,1.0015886358,0.0009418505,1.0005354192
1628.2532839525,1.0005527177,0.0009413875,1.0005341758
1628.2546728682,1.0017207547,0.0009417271,1.0005329336
1628.2560617838,1.0004671522,0.0009415318,1.0005316925
1628.2574506996,1.0028943255,0.0009421340,1.0005304526
1628.2588396153,1.0021536436,0.0009415587,1.0005292138
1628.2602285311,0.9994896978,0.0009413432,1.0005279761
1628.2616174469,1.0001079929,0.0009409097,1.0005267397
1628.2630063626,1.0038155235,0.0009424835,1.0005255043
1628.2643952784,0.9996895157,0.0009405346,1.0005242701
1628.2657841940,1.0008805494,0.0009409116,1.0005230370
1628.2671731097,1.0008374590,0.0009407314,1.0005218051
1628.2685620255,1.0022597596,0.0009414148,1.0005205744
1628.2699509413,1.0011256357,0.0009407368,1.0005193447
1628.2713398570,1.0015547238,0.0009408051,1.0005181163
1628.2727287728,1.0004252407,0.0009406319,1.0005168889
1628.2741176886,1.0016184219,0.0009403857,1.0005156627
1628.2755066041,1.0005909245,0.0009403876,1.0005144377
1628.2768955199,1.0007751600,0.0009397317,1.0005132138
1628.2782844357,1.0023658212,0.0009397724,1.0005119910
1628.2796733514,1.0003577259,0.0009395352,1.0005107694
1628.2810622672,1.0002482572,0.0009390933,1.0005095490
1628.2824511830,1.0013624444,0.0009396498,1.0005083297
1628.2852290143,1.0002238855,0.0009386882,1.0005071115
1628.2880068458,1.0012390603,0.0009392387,1.0005058945
1628.2893957616,1.0004731948,0.0009391734,1.0005046786
1628.2935625087,1.0009455259,0.0009383922,1.0005034639
1628.2949514245,1.0011467919,0.0009384715,1.0005022503
1628.2963403402,1.0001231995,0.0009382660,1.0005010378
1628.3018960031,1.0014097977,0.0009381285,1.0004998265
1628.3032849189,1.0043552025,0.0009382191,1.0004986164
1628.3088405817,0.9997636593,0.0009366788,1.0004974074
1628.3102294973,1.0022622538,0.0009370247,1.0004961995
1628.3130073288,1.0004763271,0.0009366429,1.0004949928
1628.3143962446,1.0029034359,0.0009371092,1.0004937872
1628.3157851601,1.0015363178,0.0009363659,1.0004925828
1628.3185629917,1.0003995136,0.0009362628,1.0004913795
1628.3199519074,1.0008565869,0.0009364612,1.0004901774
1628.3213408230,1.0003911929,0.0009356865,1.0004889764
1628.3227297388,1.0017787165,0.0009357313,1.0004877766
1628.3241186545,1.0017765805,0.0009366296,1.0004865779
1628.3255075703,1.0010989738,0.0009359667,1.0004853803
1628.3268964858,1.0005605333,0.0009352495,1.0004841839
1628.3282854016,1.0019369781,0.0009361177,1.0004829887
1628.3296743174,1.0009224041,0.0009354656,1.0004817945
1628.3310632329,1.0005228893,0.0009350140,1.0004806016
1628.3338410645,1.0001420794,0.0009345166,1.0004794098
1628.3352299802,1.0013201370,0.0009352499,1.0004782191
1628.3366188958,0.9999819348,0.0009344561,1.0004770295
1628.3380078115,1.0008970230,0.0009351459,1.0004758412
1628.3393967273,0.9990223893,0.0009336838,1.0004746539
1628.3407856429,1.0001010731,0.0009341307,1.0004734678
1628.3421745586,1.0013379935,0.0009342485,1.0004722829
1628.3435634744,1.0009979237,0.0009340181,1.0004710991
1628.3449523902,0.9992374255,0.0009339166,1.0004699164
1628.3463413057,0.9999871275,0.0009334384,1.0004687349
1628.3477302215,1.0003935486,0.0009333771,1.0004675545
1628.3491191373,1.0015537360,0.0009334248,1.0004663753
1628.3505080528,1.0004832455,0.0009333710,1.0004651972
1628.3532858843,0.9988277648,0.0009306012,1.0004640203
1628.3546747999,1.0001258719,0.0009321274,1.0004628445
1628.3560637157,1.0006538272,0.0009328435,1.0004616699
1628.3574526314,1.0011584284,0.0009332582,1.0004604964
1628.3588415470,1.0011803344,0.0009324971,1.0004593240
1628.3602304627,0.9990136059,0.0009315082,1.0004581528
1628.3616193785,1.0014850924,0.0009326884,1.0004569828
1628.3630082941,1.0007063932,0.0009319405,1.0004558138
1628.3643972098,1.0019781122,0.0009324395,1.0004546461
1628.3657861254,1.0001815853,0.0009313658,1.0004534794
1628.3671750411,0.9988778202,0.0009313792,1.0004523140
1628.3685639569,0.9997916545,0.0009318700,1.0004511496
1628.3699528725,0.9996762826,0.0009308269,1.0004499864
1628.3713417882,0.9980500137,0.0009305686,1.0004488244
1628.3727307040,1.0004765912,0.0009306614,1.0004476635
1628.3741196195,1.0006140655,0.0009309799,1.0004465038
1628.3755085353,1.0000835493,0.0009305960,1.0004453452
1628.3768974511,1.0000229833,0.0009306727,1.0004441877
1628.3782863666,1.0023528146,0.0009313872,1.0004430314
1628.3796752824,0.9995676132,0.0009299797,1.0004418762
1628.3810641979,0.9996478863,0.0009301793,1.0004407222
1628.3866198608,1.0002255194,0.0009297347,1.0004395693
1628.3907866079,0.9993593267,0.0009289677,1.0004384176
1628.3921755234,1.0011817937,0.0009288104,1.0004372670
1628.3935644392,0.9985644618,0.0009287915,1.0004361176
1628.3949533547,1.0014029854,0.0009283109,1.0004349693
1628.3963422705,0.9990886036,0.0009285883,1.0004338221
1628.3977311860,0.9986361146,0.0009290972,1.0004326761
1628.3991201018,1.0008723611,0.0009286303,1.0004315312
1628.4005090176,1.0013292847,0.0009294736,1.0004303875
1628.4018979331,1.0014125283,0.0009284947,1.0004292450
1628.4032868489,1.0005323762,0.0009284669,1.0004281035
1628.4046757644,0.9996469780,0.0009285177,1.0004269633
1628.4060646802,0.9983648383,0.0009281957,1.0004258241
1628.4074535957,1.0000815611,0.0009282884,1.0004246861
1628.4088425115,0.9996786300,0.0009284721,1.0004235493
1628.4102314271,0.9994343570,0.0009279404,1.0004224136
1628.4116203428,0.9981337965,0.0009270262,1.0004212791
1628.4130092586,0.9984947882,0.0009264682,1.0004201456
1628.4143981741,0.9986525532,0.0009270915,1.0004190134
1628.4157870899,0.9996977578,0.0009264100,1.0004178823
1628.4199538368,0.9995111510,0.0009273760,1.0004167523
1628.4213427525,1.0000117369,0.0009271223,1.0004156235
1628.4227316681,1.0015808893,0.0009278656,1.0004144958
1628.4241205838,0.9971921615,0.0009259866,1.0004133693
1628.4255094994,1.0002392555,0.0009268127,1.0004122439
1628.4268984152,0.9979096040,0.0009260347,1.0004111196
1628.4282873307,0.9985009260,0.0009266737,1.0004099965
1628.4296762465,1.0004478187,0.0009269140,1.0004088746
1628.4310651620,0.9979874369,0.0009260666,1.0004077538
