time,flux_norm,flux_err_norm,sg_trend
2036.2810876757,1.0074015063,0.0018978196,1.0006494993
2036.2838654289,1.0035657897,0.0018997378,1.0006483346
2036.2852543055,1.0025743470,0.0018956266,1.0006471704
2036.2866431819,1.0025260730,0.0018980810,1.0006460067
2036.2880320585,1.0023621205,0.0018943994,1.0006448436
2036.2894209351,1.0004114149,0.0018956771,1.0006436810
2036.2908098118,0.9993447890,0.0018949207,1.0006425190
2036.2921986884,1.0005902930,0.0018949586,1.0006413575
2036.2935875650,0.9998172077,0.0018929757,1.0006401965
2036.2949764416,1.0023584074,0.0018968618,1.0006390361
2036.2963653180,0.9972850227,0.0018940074,1.0006378762
2036.2977541946,0.9958165469,0.0018919221,1.0006367168
2036.2991430712,0.9938285848,0.0018934379,1.0006355580
2036.3005319478,0.9999576210,0.0018951421,1.0006343997
2036.3019208244,0.9951928840,0.0018929919,1.0006332419
2036.3033097010,0.9986414179,0.0018940656,1.0006320847
2036.3046985774,0.9950228576,0.0018914354,1.0006309280
2036.3060874540,0.9970687103,0.0018936672,1.0006297719
2036.3074763306,0.9968858586,0.0018933145,1.0006286163
2036.3088652072,0.9930679699,0.0018930401,1.0006274612
2036.3102540838,0.9952044278,0.0018939837,1.0006263067
2036.3116429602,0.9915201966,0.0018880293,1.0006251527
2036.3130318368,0.9900662837,0.0018901735,1.0006239992
2036.3144207134,0.9899382819,0.0018902585,1.0006228463
2036.3158095900,0.9937295932,0.0018922210,1.0006216939
2036.3171984667,0.9943623933,0.0018929131,1.0006205420
2036.3185873430,0.9948764162,0.0018906145,1.0006193907
2036.3199762196,0.9927031545,0.0018886251,1.0006182399
2036.3213650963,0.9945254066,0.0018941314,1.0006170897
2036.3227539729,0.9942824396,0.0018900106,1.0006159400
2036.3241428492,0.9928014087,0.0018898584,1.0006147908
2036.3255317259,0.9932837994,0.0018904664,1.0006136422
2036.3269206025,0.9943926695,0.0018895956,1.0006124941
2036.3283094791,0.9954920703,0.0018915754,1.0006113465
2036.3296983555,0.9958258411,0.0018924981,1.0006101995
2036.3310872321,0.9963971710,0.0018916987,1.0006090530
2036.3324761087,0.9970665514,0.0018936918,1.0006079070
2036.3338649853,0.9960657497,0.0018921340,1.0006067616
2036.3352538617,0.9995303280,0.0018947485,1.0006056167
2036.3366427383,1.0005251960,0.0018963320,1.0006044724
2036.3380316149,1.0024720935,0.0018955098,1.0006033285
2036.3394204913,0.9979997394,0.0018929436,1.0006021853
2036.3408093679,1.0012699008,0.0018978736,1.0006010425
2036.3421982445,1.0042356717,0.0018968482,1.0005999003
2036.3435871209,1.0071845313,0.0018978955,1.0005987587
2036.3449759975,1.0037111338,0.0018947983,1.0005976175
2036.3463648741,1.0011975061,0.0018988863,1.0005964769
2036.3477537505,1.0043060162,0.0018977980,1.0005953369
2036.3491426271,1.0067459271,0.0018979107,1.0005941974
2036.3505315037,1.0080948895,0.0019009720,1.0005930584
2036.3519203801,1.0070171149,0.0019024489,1.0005919199
2036.3533092567,1.0091453679,0.0019008597,1.0005907820
2036.3546981333,1.0055553039,0.0018973431,1.0005896446
2036.3560870097,1.0104292428,0.0019002989,1.0005885078
2036.3574758863,1.0073047678,0.0018988308,1.0005873715
2036.3588647629,1.0115403689,0.0019009928,1.0005862357
2036.3602536393,1.0084872517,0.0018997874,1.0005851005
2036.3616425159,1.0103009886,0.0019009756,1.0005839658
2036.3630313925,1.0081947863,0.0019027718,1.0005828316
2036.3644202689,1.0064315830,0.0018979665,1.0005816980
2036.3658091455,1.0109495668,0.0019009114,1.0005805649
2036.3671980219,1.0080700164,0.0018973305,1.0005794324
2036.3699757751,1.0081437134,0.0019013455,1.0005783004
2036.3713646515,1.0080222578,0.0019001710,1.0005771689
2036.3727535281,1.0047278446,0.0018987365,1.0005760380
2036.3741424044,1.0098652628,0.0018990137,1.0005749076
2036.3755312811,1.0085927855,0.0019004467,1.0005737777
2036.3769201574,1.0069414360,0.0018967494,1.0005726484
2036.3783090340,1.0029012991,0.0018961304,1.0005715196
2036.3796979107,1.0067400947,0.0019001308,1.0005703913
2036.3810867870,0.9999857834,0.0018956687,1.0005692636
2036.3824756636,1.0051965000,0.0018987891,1.0005681364
2036.3838645400,1.0044425109,0.0018964228,1.0005670097
2036.3852534166,1.0014941628,0.0018957025,1.0005658836
2036.3866422930,1.0038207050,0.0018964967,1.0005647580
2036.3880311696,1.0009046360,0.0018944638,1.0005636330
2036.3894200460,0.9997183880,0.0018943530,1.0005625085
2036.3908089226,1.0006178455,0.0018930440,1.0005613845
2036.3921977990,1.0004923204,0.0018954138,1.0005602611
2036.3935866756,0.9974805608,0.0018932531,1.0005591382
2036.3949755520,0.9956490235,0.0018933975,1.0005580158
2036.3963644286,0.9968366258,0.0018926848,1.0005568940
2036.3977533050,0.9952921581,0.0018911111,1.0005557727
2036.3991421816,0.9960798571,0.0018914078,1.0005546520
2036.4005310580,0.9948310385,0.0018910370,1.0005535318
2036.4019199346,0.9942988056,0.0018902606,1.0005524121
2036.4033088109,0.9979056232,0.0018922017,1.0005512929
2036.4046976876,0.9962847742,0.0018922280,1.0005501743
2036.4060865639,0.9907346124,0.0018886741,1.0005490563
2036.4074754405,0.9902290587,0.0018881861,1.0005479387
2036.4088643169,0.9892230379,0.0018900314,1.0005468217
2036.4102531935,0.9918413266,0.0018895155,1.0005457053
2036.4116420699,0.9888332001,0.0018903498,1.0005445893
2036.4130309465,0.9909971350,0.0018893261,1.0005434740
2036.4144198229,0.9917792928,0.0018894337,1.0005423591
2036.4158086993,0.9901814727,0.0018899829,1.0005412448
2036.4171975759,0.9920894913,0.0018899949,1.0005401310
2036.4185864523,0.9937875202,0.0018916761,1.0005390178
2036.4199753289,0.9927818476,0.0018887399,1.0005379051
2036.4213642053,0.9917877293,0.0018885263,1.0005367929
2036.4227530819,0.9934079599,0.0018911224,1.0005356813
2036.4241419582,0.9876805379,0.0018901741,1.0005345702
2036.4255308346,0.9921713470,0.0018901234,1.0005334596
2036.4269197112,0.9906169376,0.0018904900,1.0005323496
2036.4283085876,0.9938511845,0.0018903075,1.0005312401
2036.4296974640,0.9949570694,0.0018924598,1.0005301311
2036.4310863406,0.9935334791,0.0018917212,1.0005290227
2036.4324752170,0.9945508988,0.0018913862,1.0005279148
2036.4338640936,0.9962560941,0.0018916403,1.0005268075
2036.4352529700,0.9979322804,0.0018931039,1.0005257007
2036.4366418463,1.0036317623,0.0018959904,1.0005245944
2036.4380307230,0.9990379072,0.0018964504,1.0005234887
2036.4394195993,1.0003102512,0.0018943621,1.0005223835
2036.4408084757,1.0048823219,0.0018967999,1.0005212788
2036.4421973523,1.0031829590,0.0018964724,1.0005201747
2036.4435862287,1.0028567672,0.0018968561,1.0005190711
2036.4449751051,1.0031266700,0.0018968138,1.0005179680
2036.4463639817,1.0076866088,0.0019002397,1.0005168655
2036.4477528581,1.0089969162,0.0019026442,1.0005157635
2036.4491417344,1.0091947404,0.0019000602,1.0005146621
2036.4505306111,1.0095156446,0.0018999595,1.0005135612
2036.4519194874,1.0049333569,0.0018978763,1.0005124608
2036.4533083638,1.0092346488,0.0018975217,1.0005113610
2036.4546972404,1.0077486641,0.0019001601,1.0005102617
2036.4560861168,1.0099155371,0.0018973461,1.0005091629
2036.4574749932,1.0111212406,0.0019015653,1.0005080647
2036.4588638696,1.0088878299,0.0018992629,1.0005069670
2036.4602527462,1.0088136340,0.0018980352,1.0005058698
2036.4616416225,1.0109070004,0.0018997871,1.0005047732
2036.4630304989,1.0085612227,0.0018996385,1.0005036771
2036.4644193755,1.0089077414,0.0018993244,1.0005025816
2036.4658082519,1.0070523752,0.0018995551,1.0005014866
2036.4671971283,1.0121053078,0.0019001877,1.0005003921
2036.4685860047,1.0098811709,0.0018992861,1.0004992982
2036.4699748813,1.0092354091,0.0018992445,1.0004982048
2036.4713637577,1.0089223125,0.0018995871,1.0004971119
2036.4727526340,1.0029034649,0.0018973470,1.0004960196
2036.4741415104,1.0076625930,0.0018978044,1.0004949278
2036.4755303868,1.0056941335,0.0018986138,1.0004938365
2036.4769192634,1.0085727187,0.0018968729,1.0004927458
2036.4783081398,1.0080123791,0.0018989987,1.0004916556
2036.4796970162,1.0012256863,0.0018951561,1.0004905660
2036.4810858925,1.0034473947,0.0018965538,1.0004894769
2036.4824747691,1.0019023806,0.0018982991,1.0004883883
2036.4838636455,1.0014486695,0.0018947310,1.0004873003
2036.4852525219,1.0024167913,0.0018971535,1.0004862128
2036.4866413983,1.0038012303,0.0018936110,1.0004851258
2036.4880302747,0.9969552670,0.0018927976,1.0004840394
2036.4894191510,1.0003332315,0.0018936848,1.0004829535
2036.4908080276,0.9972593021,0.0018943122,1.0004818681
2036.4921969040,0.9937229362,0.0018923098,1.0004807833
2036.4935857804,0.9995295865,0.0018928255,1.0004796990
2036.4949746568,0.9954355813,0.0018934688,1.0004786153
2036.4963635332,0.9928482500,0.0018908544,1.0004775321
2036.4977524095,0.9947256803,0.0018921578,1.0004764494
2036.4991412861,0.9965706450,0.0018931931,1.0004753673
2036.5005301625,0.9965590921,0.0018922868,1.0004742857
2036.5019190389,0.9971911437,0.0018899748,1.0004732046
2036.5033079153,0.9947002521,0.0018912981,1.0004721241
2036.5046967917,0.9945914069,0.0018899057,1.0004710441
2036.5060856680,0.9964185653,0.0018932529,1.0004699646
2036.5074745444,0.9905086125,0.0018881203,1.0004688857
2036.5088634208,0.9934743421,0.0018911265,1.0004678073
2036.5102522972,0.9922154208,0.0018923968,1.0004667295
2036.5116411738,0.9914061831,0.0018863953,1.0004656521
2036.5130300502,0.9884804696,0.0018876814,1.0004645754
2036.5144189265,0.9914825497,0.0018900195,1.0004634991
2036.5158078029,0.9944701584,0.0018905542,1.0004624234
2036.5171966793,0.9882191353,0.0018892071,1.0004613483
2036.5185855557,0.9881963063,0.0018892805,1.0004602736
2036.5199744320,0.9961648827,0.0018917467,1.0004591995
2036.5213633084,0.9945729116,0.0018914627,1.0004581260
2036.5227521848,0.9942343867,0.0018892294,1.0004570530
2036.5241410612,0.9976578837,0.0018913241,1.0004559805
2036.5255299376,0.9950681019,0.0018893935,1.0004549085
2036.5269188139,0.9948561178,0.0018914315,1.0004538371
2036.5283076903,0.9967453198,0.0018922570,1.0004527662
2036.5296965667,0.9946211870,0.0018905194,1.0004516959
2036.5310854431,0.9940591208,0.0018914443,1.0004506261
2036.5324743194,0.9957419485,0.0018915143,1.0004495568
2036.5338631958,0.9963172247,0.0018932809,1.0004484881
2036.5352520722,0.9965971733,0.0018918714,1.0004474199
2036.5366409486,0.9959354305,0.0018922383,1.0004463522
2036.5380298250,0.9989008044,0.0018943109,1.0004452851
2036.5394187013,0.9979013721,0.0018920959,1.0004442185
2036.5408075777,1.0016856570,0.0018956643,1.0004431525
2036.5421964541,0.9987069124,0.0018917333,1.0004420870
2036.5435853305,1.0028626766,0.0018957264,1.0004410220
2036.5449742069,1.0032221678,0.0018944594,1.0004399575
2036.5463630832,1.0041061887,0.0018946768,1.0004388936
2036.5477519596,0.9997755336,0.0018944184,1.0004378303
2036.5491408360,1.0015481080,0.0018952534,1.0004367674
2036.5505297124,1.0036976998,0.0018960335,1.0004357051
2036.5519185887,1.0008112190,0.0018944009,1.0004346434
2036.5533074651,1.0061305282,0.0018993394,1.0004335822
2036.5546963415,1.0024935865,0.0018950922,1.0004325215
2036.5560852179,1.0039999716,0.0018962077,1.0004314613
2036.5574740943,1.0041528424,0.0018970188,1.0004304017
2036.5588629706,1.0037746248,0.0018970765,1.0004293426
2036.5602518470,1.0045960922,0.0018958268,1.0004282841
2036.5616407234,1.0059834443,0.0018967203,1.0004272261
2036.5630295998,1.0067972885,0.0018968282,1.0004261686
2036.5644184761,1.0035310197,0.0018958579,1.0004251117
2036.5658073525,1.0029801356,0.0018976336,1.0004240553
2036.5671962287,1.0084527364,0.0018984731,1.0004229994
2036.5685851050,1.0043608039,0.0018967292,1.0004219441
2036.5699739814,1.0059892206,0.0018976427,1.0004208893
2036.5713628578,1.0047661565,0.0018993642,1.0004198351
2036.5727517342,1.0039223741,0.0018942511,1.0004187813
2036.5741406106,1.0035168583,0.0018948954,1.0004177282
2036.5755294869,1.0026932097,0.0018948878,1.0004166755
2036.5769183633,1.0011740227,0.0018938107,1.0004156234
2036.5783072395,1.0027400032,0.0018963665,1.0004145718
2036.5796961158,1.0019400624,0.0018940614,1.0004135208
2036.5810849922,1.0050614445,0.0018961301,1.0004124703
2036.5824738686,1.0013079946,0.0018959611,1.0004114204
2036.5838627450,1.0012305182,0.0018925909,1.0004103709
2036.5852516213,1.0003501369,0.0018932077,1.0004093220
2036.5866404977,0.9983569706,0.0018923166,1.0004082737
2036.5880293739,0.9996115290,0.0018922896,1.0004072259
