time,flux_norm,flux_err_norm,sg_trend
2036.2809396667,0.9950679855,0.0006202589,0.9996614731
2036.2837174269,0.9953554349,0.0006204448,0.9996627924
2036.2851063072,0.9960417742,0.0006206882,0.9996641101
2036.2864951873,0.9945295161,0.0006204554,0.9996654262
2036.2878840674,0.9947743981,0.0006201956,0.9996667405
2036.2892729475,0.9958124054,0.0006205464,0.9996680533
2036.2906618276,0.9953723237,0.0006205244,0.9996693644
2036.2920507080,0.9957396768,0.0006204604,0.9996706738
2036.2934395881,0.9956373708,0.0006204791,0.9996719816
2036.2948284682,0.9960646481,0.0006207686,0.9996732877
2036.2962173483,0.9962097254,0.0006206073,0.9996745922
2036.2976062284,0.9957009675,0.0006206209,0.9996758950
2036.2989951085,0.9956537015,0.0006206940,0.9996771962
2036.3003839888,0.9966419836,0.0006208491,0.9996784957
2036.3017728689,0.9963141305,0.0006206712,0.9996797936
2036.3031617490,0.9960589014,0.0006206021,0.9996810898
2036.3045506291,0.9968829212,0.0006209673,0.9996823844
2036.3059395092,0.9970024291,0.0006208785,0.9996836773
2036.3073283893,0.9969833735,0.0006210083,0.9996849686
2036.3087172694,0.9976499285,0.0006210308,0.9996862582
2036.3101061495,0.9978440883,0.0006215952,0.9996875462
2036.3114950299,0.9978112637,0.0006212809,0.9996888325
2036.3128839100,0.9977303249,0.0006213300,0.9996901172
2036.3142727901,0.9973465030,0.0006212459,0.9996914002
2036.3156616702,0.9982284793,0.0006217054,0.9996926815
2036.3170505503,0.9988651664,0.0006217052,0.9996939613
2036.3184394304,0.9978999077,0.0006213021,0.9996952393
2036.3198283105,0.9988514646,0.0006213399,0.9996965157
2036.3212171906,0.9995310817,0.0006215473,0.9996977905
2036.3226060707,0.9979834374,0.0006212532,0.9996990636
2036.3239949508,0.9991888682,0.0006214636,0.9997003350
2036.3253838309,0.9988251542,0.0006216459,0.9997016048
2036.3267727110,0.9983147122,0.0006215375,0.9997028730
2036.3281615911,1.0000312847,0.0006217733,0.9997041395
2036.3295504712,0.9991896444,0.0006216114,0.9997054043
2036.3309393513,0.9993949130,0.0006216679,0.9997066675
2036.3323282314,0.9995063375,0.0006217711,0.9997079291
2036.3337171115,0.9996918735,0.0006214177,0.9997091890
2036.3351059916,1.0000147796,0.0006217487,0.9997104472
2036.3364948717,0.9991514506,0.0006216890,0.9997117038
2036.3378837518,0.9995804269,0.0006218296,0.9997129588
2036.3392726319,1.0009169055,0.0006222281,0.9997142121
2036.3406615120,0.9989652507,0.0006214062,0.9997154637
2036.3420503921,0.9993171996,0.0006215983,0.9997167137
2036.3434392722,0.9999888396,0.0006216991,0.9997179620
2036.3448281523,1.0000430405,0.0006219296,0.9997192087
2036.3462170325,0.9997576995,0.0006217388,0.9997204537
2036.3476059126,0.9993342184,0.0006215880,0.9997216971
2036.3489947927,0.9993009010,0.0006217775,0.9997229389
2036.3503836728,0.9998144896,0.0006217218,0.9997241789
2036.3517725529,0.9996819059,0.0006217934,0.9997254174
2036.3531614330,0.9984701256,0.0006215124,0.9997266541
2036.3545503131,0.9983737371,0.0006215075,0.9997278893
2036.3559391932,0.9982600605,0.0006214610,0.9997291227
2036.3573280733,0.9987354385,0.0006214292,0.9997303546
2036.3587169534,0.9975085879,0.0006210361,0.9997315847
2036.3601058333,0.9981993185,0.0006213834,0.9997328133
2036.3614947134,0.9972525124,0.0006209821,0.9997340401
2036.3628835935,0.9980503828,0.0006210227,0.9997352653
2036.3642724736,0.9983981192,0.0006215679,0.9997364889
2036.3656613537,0.9970448898,0.0006210100,0.9997377108
2036.3670502338,0.9973344406,0.0006210180,0.9997389311
2036.3684391139,0.9962319217,0.0006210453,0.9997401497
2036.3698279940,0.9978092099,0.0006213912,0.9997413667
2036.3712168738,0.9969748075,0.0006209872,0.9997425820
2036.3726057539,0.9962787867,0.0006211257,0.9997437956
2036.3739946341,0.9951091491,0.0006206364,0.9997450077
2036.3753835142,0.9947347246,0.0006206026,0.9997462180
2036.3767723943,0.9945154331,0.0006203552,0.9997474267
2036.3781612744,0.9951531759,0.0006204060,0.9997486338
2036.3795501542,0.9941172190,0.0006202797,0.9997498392
2036.3809390343,0.9947445307,0.0006204246,0.9997510429
2036.3823279144,0.9931491710,0.0006200095,0.9997522450
2036.3837167945,0.9936136056,0.0006202057,0.9997534455
2036.3851056746,0.9942681069,0.0006205091,0.9997546443
2036.3864945545,0.9938126776,0.0006203094,0.9997558414
