time,flux_norm,flux_err_norm,sg_trend
1628.3558281936,0.9992990248,0.0018952823,1.0002175552
1628.3572171104,1.0007514686,0.0018959200,1.0002174203
1628.3586060271,0.9976772679,0.0018921373,1.0002172855
1628.3599949438,0.9943568334,0.0018896303,1.0002171507
1628.3613838607,1.0001985046,0.0018939311,1.0002170159
1628.3627727774,0.9981644759,0.0018910184,1.0002168812
1628.3641616941,0.9982305784,0.0018929359,1.0002167465
1628.3655506109,0.9972209903,0.0018892340,1.0002166119
1628.3669395276,0.9980499265,0.0018916367,1.0002164773
1628.3683284443,1.0004749684,0.0018917376,1.0002163428
1628.3697173611,0.9999169665,0.0018906187,1.0002162083
1628.3711062778,0.9980309618,0.0018895647,1.0002160738
1628.3724951945,0.9989405260,0.0018890045,1.0002159394
1628.3738841112,0.9994337822,0.0018873858,1.0002158050
1628.3752730280,1.0013323322,0.0018893109,1.0002156707
1628.3766619447,0.9979132679,0.0018873396,1.0002155364
1628.3780508614,1.0024261107,0.0018883670,1.0002154022
1628.3794397782,0.9991376708,0.0018874060,1.0002152680
1628.3808286950,0.9980971528,0.0018860116,1.0002151338
1628.3863843619,1.0016537272,0.0018854440,1.0002149997
1628.3905511120,1.0020974631,0.0018855173,1.0002148657
1628.3919400287,0.9965358305,0.0018812492,1.0002147317
1628.3933289455,0.9982629360,0.0018831457,1.0002145977
1628.3947178622,1.0031481128,0.0018819617,1.0002144637
1628.3961067789,1.0027942713,0.0018829721,1.0002143299
1628.3974956956,1.0004034601,0.0018810561,1.0002141960
1628.3988846124,0.9965563416,0.0018790951,1.0002140622
1628.4002735291,0.9992256555,0.0018809580,1.0002139285
1628.4016624459,1.0023390490,0.0018812214,1.0002137947
1628.4030513626,1.0005247284,0.0018795115,1.0002136611
1628.4044402793,0.9980081761,0.0018780348,1.0002135274
1628.4058291960,1.0001873478,0.0018809200,1.0002133939
1628.4072181127,0.9999383870,0.0018782703,1.0002132603
1628.4086070294,0.9995104120,0.0018779018,1.0002131268
1628.4099959461,1.0001882250,0.0018800859,1.0002129934
1628.4113848629,1.0031594943,0.0018774057,1.0002128600
1628.4127737796,0.9969180846,0.0018747030,1.0002127266
1628.4141626963,1.0028085267,0.0018778842,1.0002125933
1628.4155516130,1.0012928786,0.0018767434,1.0002124600
1628.4197183631,1.0029328644,0.0018758996,1.0002123268
1628.4211072798,0.9986240197,0.0018728234,1.0002121936
1628.4224961965,1.0008627860,0.0018732863,1.0002120604
1628.4238851132,1.0012433546,0.0018755204,1.0002119273
1628.4252740300,0.9965736780,0.0018706999,1.0002117943
1628.4266629467,0.9995283239,0.0018744391,1.0002116613
1628.4280518635,1.0007897819,0.0018743070,1.0002115283
1628.4294407802,0.9993186468,0.0018720525,1.0002113954
1628.4308296969,1.0012936007,0.0018738015,1.0002112625
1628.4322186136,0.9989659485,0.0018719279,1.0002111296
1628.4336075303,1.0009831536,0.0018728825,1.0002109969
1628.4349964470,1.0018051804,0.0018738160,1.0002108641
1628.4363853637,0.9972883523,0.0018708780,1.0002107314
1628.4377742804,1.0003982385,0.0018714556,1.0002105987
1628.4391631971,0.9984874311,0.0018698504,1.0002104661
1628.4405521138,1.0018709056,0.0018714408,1.0002103335
1628.4419410305,0.9983542095,0.0018699399,1.0002102010
1628.4433299472,0.9986204205,0.0018714239,1.0002100685
1628.4447188639,0.9998362323,0.0018696931,1.0002099361
1628.4461077806,0.9990494504,0.0018694469,1.0002098037
1628.4474966973,1.0004348022,0.0018706536,1.0002096713
1628.4502745307,1.0000406728,0.0018669378,1.0002095390
1628.4516634473,0.9991494850,0.0018689243,1.0002094067
1628.4530523640,0.9994839888,0.0018684616,1.0002092745
1628.4544412807,1.0010637904,0.0018699074,1.0002091423
1628.4558301974,1.0007422440,0.0018684587,1.0002090102
1628.4572191141,1.0033713456,0.0018685065,1.0002088781
1628.4586080308,1.0019921569,0.0018694434,1.0002087460
1628.4599969475,1.0028016706,0.0018684170,1.0002086140
1628.4641636977,1.0012632509,0.0018667739,1.0002084820
1628.4655526144,0.9988406609,0.0018668120,1.0002083501
1628.4683304476,0.9994175859,0.0018652751,1.0002082182
1628.4697193644,0.9980752831,0.0018657432,1.0002080864
1628.4711082811,1.0024843474,0.0018669892,1.0002079546
1628.4724971978,0.9985454907,0.0018640375,1.0002078229
1628.4766639479,0.9986280382,0.0018651586,1.0002076911
1628.4794417812,0.9969769273,0.0018612578,1.0002075595
1628.4808306979,1.0015874155,0.0018659806,1.0002074279
1628.4836085313,1.0028056137,0.0018658525,1.0002072963
1628.4849974479,1.0020261592,0.0018653952,1.0002071648
1628.4863863646,0.9961044841,0.0018625214,1.0002070333
1628.4891641980,0.9992412565,0.0018620242,1.0002069018
1628.4905531147,1.0030109002,0.0018637550,1.0002067704
1628.4919420313,0.9991744777,0.0018612204,1.0002066391
1628.4933309480,1.0026435980,0.0018645133,1.0002065078
1628.4947198647,1.0003981708,0.0018633990,1.0002063765
1628.4961087814,0.9981472605,0.0018600726,1.0002062453
1628.4974976980,1.0031479057,0.0018620247,1.0002061141
1628.4988866147,1.0011776751,0.0018625529,1.0002059830
1628.5002755314,0.9977283611,0.0018590801,1.0002058519
1628.5016644481,0.9994743104,0.0018614974,1.0002057208
1628.5030533647,0.9980709808,0.0018601656,1.0002055898
1628.5058311981,1.0012489955,0.0018622734,1.0002054589
1628.5072201148,1.0013139631,0.0018604394,1.0002053279
1628.5086090314,1.0020188340,0.0018606167,1.0002051971
1628.5099979481,1.0023893916,0.0018609860,1.0002050662
1628.5141646981,1.0015473624,0.0018601416,1.0002049354
1628.5169425313,0.9995535303,0.0018590821,1.0002048047
1628.5197203648,0.9993909139,0.0018580471,1.0002046740
1628.5211092813,0.9995955658,0.0018598020,1.0002045434
1628.5224981980,0.9980470670,0.0018578205,1.0002044127
1628.5266649480,1.0019472861,0.0018579698,1.0002042822
1628.5280538647,1.0012439873,0.0018578011,1.0002041516
1628.5294427813,1.0005435486,0.0018582347,1.0002040212
1628.5308316980,1.0002065048,0.0018567769,1.0002038907
1628.5336095313,0.9982685082,0.0018561094,1.0002037603
1628.5349984480,0.9997430166,0.0018575259,1.0002036300
1628.5363873646,0.9981275937,0.0018546724,1.0002034997
1628.5391651979,1.0002231160,0.0018556237,1.0002033694
1628.5419430312,1.0033394590,0.0018571398,1.0002032392
1628.5433319479,1.0038742539,0.0018582691,1.0002031090
1628.5447208646,1.0010529157,0.0018577217,1.0002029789
1628.5461097812,0.9966930161,0.0018554252,1.0002028488
1628.5474986979,1.0019718550,0.0018561624,1.0002027188
1628.5488876145,1.0009767893,0.0018553528,1.0002025888
1628.5502765312,0.9977763807,0.0018561052,1.0002024588
1628.5516654478,0.9981588563,0.0018546168,1.0002023289
1628.5530543645,1.0022916728,0.0018574939,1.0002021990
1628.5572211144,0.9987508700,0.0018534682,1.0002020692
1628.5586100311,0.9990152332,0.0018558175,1.0002019394
1628.5599989476,0.9998824950,0.0018546279,1.0002018097
1628.5613878643,0.9985309447,0.0018540165,1.0002016800
1628.5627767809,1.0010649529,0.0018565434,1.0002015503
1628.5641656976,0.9976712817,0.0018534106,1.0002014207
1628.5655546142,0.9952877050,0.0018538825,1.0002012911
1628.5683324475,0.9992214856,0.0018541032,1.0002011616
1628.5697213641,1.0003964843,0.0018545243,1.0002010322
1628.5711102808,1.0022785504,0.0018548891,1.0002009027
1628.5724991974,0.9987406030,0.0018547275,1.0002007733
1628.5738881141,1.0019100501,0.0018552598,1.0002006440
1628.5752770307,1.0014768215,0.0018540846,1.0002005147
1628.5766659474,1.0007185742,0.0018560037,1.0002003854
1628.5780548640,0.9986067378,0.0018558108,1.0002002562
1628.5794437806,1.0027783571,0.0018551174,1.0002001270
1628.5808326973,0.9990314151,0.0018540601,1.0001999979
1628.5822216139,0.9991337456,0.0018547258,1.0001998688
1628.5836105306,1.0012419677,0.0018535111,1.0001997398
1628.5849994471,0.9996988234,0.0018524791,1.0001996108
1628.5863883637,1.0024253805,0.0018550238,1.0001994818
1628.5877772804,1.0013908601,0.0018544493,1.0001993529
1628.5891661970,1.0014006432,0.0018536389,1.0001992241
1628.5905551136,0.9978314030,0.0018531101,1.0001990952
1628.5919440303,0.9988932962,0.0018551347,1.0001989665
1628.5933329469,0.9990743485,0.0018526832,1.0001988377
1628.5947218635,0.9995130800,0.0018541379,1.0001987090
1628.5961107802,1.0013210757,0.0018542487,1.0001985804
1628.5974996968,1.0019389436,0.0018537673,1.0001984518
1628.5988886134,1.0001949096,0.0018540150,1.0001983232
1628.6016664467,0.9985227440,0.0018505452,1.0001981947
1628.6086110297,1.0010640302,0.0018529023,1.0001980662
1628.6099999464,0.9960380382,0.0018518967,1.0001979378
1628.6127777796,0.9988065522,0.0018521648,1.0001978094
1628.6155556129,1.0020441224,0.0018547734,1.0001976811
1628.6169445295,1.0040599202,0.0018548471,1.0001975528
1628.6183334461,0.9980905706,0.0018519169,1.0001974245
1628.6197223626,1.0004555231,0.0018524372,1.0001972963
1628.6211112793,0.9997346964,0.0018520161,1.0001971682
1628.6225001959,1.0051421653,0.0018546936,1.0001970400
1628.6238891125,0.9993719125,0.0018515957,1.0001969120
1628.6252780291,0.9988427361,0.0018506261,1.0001967839
1628.6280558624,0.9987690879,0.0018521317,1.0001966559
1628.6294447790,0.9997890891,0.0018525773,1.0001965280
1628.6308336956,0.9973387553,0.0018511205,1.0001964001
1628.6322226122,1.0006346112,0.0018534541,1.0001962722
1628.6336115287,1.0002303413,0.0018518101,1.0001961444
1628.6350004453,1.0010631019,0.0018523322,1.0001960166
1628.6363893619,0.9973602417,0.0018508830,1.0001958889
