time,flux_norm,flux_err_norm,sg_trend
2036.2810696507,0.9990804214,0.0007103000,1.0015898046
2036.2838474053,0.9978917183,0.0007102056,1.0015866888
2036.2852362826,0.9981427999,0.0007098388,1.0015835756
2036.2866251597,0.9985710434,0.0007102670,1.0015804650
2036.2880140370,0.9993254060,0.0007105808,1.0015773571
2036.2894029143,0.9986823343,0.0007102838,1.0015742519
2036.2907917914,0.9985381974,0.0007100333,1.0015711492
2036.2921806687,0.9987992101,0.0007105524,1.0015680493
2036.2935695460,0.9982448546,0.0007100744,1.0015649519
2036.2949584231,0.9991178215,0.0007103255,1.0015618572
2036.2963473004,0.9997525650,0.0007106379,1.0015587652
2036.2977361777,0.9995719947,0.0007105808,1.0015556758
2036.2991250548,1.0000955694,0.0007108128,1.0015525891
2036.3005139321,1.0004739344,0.0007111005,1.0015495050
2036.3019028094,1.0017601045,0.0007107417,1.0015464235
2036.3032916864,1.0008384742,0.0007106668,1.0015433447
2036.3046805638,1.0009597410,0.0007110267,1.0015402685
2036.3060694411,0.9988022469,0.0007102559,1.0015371950
2036.3074583181,1.0021770974,0.0007109777,1.0015341241
2036.3088471955,0.9997195214,0.0007103160,1.0015310559
2036.3102360728,1.0015035886,0.0007111052,1.0015279903
2036.3116249498,0.9996089916,0.0007106542,1.0015249274
2036.3130138271,1.0015793432,0.0007111681,1.0015218671
2036.3144027042,1.0000588362,0.0007108281,1.0015188094
2036.3157915815,1.0015055879,0.0007111822,1.0015157544
2036.3171804588,1.0020703392,0.0007112722,1.0015127020
2036.3185693359,1.0008571462,0.0007110964,1.0015096523
2036.3199582132,1.0015968677,0.0007111663,1.0015066053
2036.3213470903,1.0012905526,0.0007112151,1.0015035608
2036.3227359676,1.0008675830,0.0007110159,1.0015005191
2036.3241248449,1.0028045175,0.0007114672,1.0014974799
2036.3255137220,1.0026448421,0.0007113440,1.0014944434
2036.3269025993,1.0015325518,0.0007110511,1.0014914096
2036.3282914764,1.0020389700,0.0007112311,1.0014883784
2036.3296803537,1.0021506768,0.0007112874,1.0014853498
2036.3310692308,1.0020143173,0.0007111445,1.0014823239
2036.3324581081,1.0027902248,0.0007116765,1.0014793007
2036.3338469854,1.0023738941,0.0007109259,1.0014762800
2036.3366247398,1.0035717773,0.0007119629,1.0014732621
2036.3380136169,1.0026881126,0.0007117123,1.0014702467
2036.3394024942,1.0028682525,0.0007113451,1.0014672341
2036.3407913712,1.0035073898,0.0007115453,1.0014642240
2036.3421802485,1.0043603157,0.0007119897,1.0014612166
2036.3435691256,1.0027536093,0.0007118500,1.0014582119
2036.3449580029,1.0042744442,0.0007120674,1.0014552098
2036.3463468800,1.0020940860,0.0007117932,1.0014522103
2036.3477357573,1.0030898515,0.0007116719,1.0014492135
2036.3491246344,1.0038381421,0.0007117778,1.0014462194
2036.3505135117,1.0050160408,0.0007122360,1.0014432278
2036.3519023888,1.0050233257,0.0007122020,1.0014402390
2036.3532912661,1.0045818340,0.0007120514,1.0014372527
2036.3546801432,1.0048907560,0.0007120826,1.0014342691
2036.3560690205,1.0036091984,0.0007118947,1.0014312882
2036.3574578975,1.0040313204,0.0007120350,1.0014283099
2036.3588467746,1.0051739891,0.0007122928,1.0014253343
2036.3602356519,1.0066561639,0.0007124375,1.0014223613
2036.3616245290,1.0041764448,0.0007120978,1.0014193909
2036.3630134063,1.0040439524,0.0007119192,1.0014164232
2036.3644022834,1.0046072514,0.0007119907,1.0014134581
2036.3657911607,1.0049098504,0.0007120188,1.0014104957
2036.3671800378,1.0036727628,0.0007120569,1.0014075359
2036.3685689149,1.0057265837,0.0007124286,1.0014045788
2036.3699577922,1.0055905094,0.0007124604,1.0014016243
2036.3713466692,1.0043535239,0.0007120085,1.0013986724
2036.3727355466,1.0052132353,0.0007122162,1.0013957233
2036.3741244236,1.0052927381,0.0007121768,1.0013927767
2036.3755133007,1.0038612152,0.0007115887,1.0013898328
2036.3769021780,1.0046379509,0.0007123233,1.0013868915
2036.3782910551,1.0069760767,0.0007128666,1.0013839529
2036.3796799324,1.0055357289,0.0007124003,1.0013810169
2036.3810688095,1.0052265378,0.0007121394,1.0013780836
2036.3824576866,1.0047225837,0.0007120103,1.0013751529
2036.3838465639,1.0058375296,0.0007124332,1.0013722249
2036.3852354409,1.0064927226,0.0007125316,1.0013692995
2036.3866243180,1.0059655456,0.0007125387,1.0013663768
2036.3880131953,1.0067849033,0.0007131267,1.0013634567
2036.3894020724,1.0063006949,0.0007126056,1.0013605392
2036.3907909495,1.0062025527,0.0007127301,1.0013576244
2036.3921798268,1.0064064320,0.0007125319,1.0013547122
2036.3935687039,1.0055603033,0.0007123675,1.0013518027
2036.3949575809,1.0045526179,0.0007120858,1.0013488958
2036.3963464583,1.0061980512,0.0007121297,1.0013459916
2036.3977353353,1.0057891750,0.0007125332,1.0013430900
2036.3991242124,1.0039390776,0.0007121110,1.0013401911
2036.4005130897,1.0076672967,0.0007130118,1.0013372948
2036.4019019668,1.0069254291,0.0007125107,1.0013344012
2036.4032908439,1.0049789989,0.0007123989,1.0013315102
2036.4046797212,1.0063151513,0.0007125917,1.0013286218
2036.4060685983,1.0062406679,0.0007127400,1.0013257361
2036.4074574753,1.0056186622,0.0007126479,1.0013228530
2036.4088463524,1.0044198427,0.0007117076,1.0013199726
2036.4102352297,1.0067523484,0.0007127478,1.0013170948
2036.4116241068,1.0051989806,0.0007120909,1.0013142197
