time,flux_norm,flux_err_norm,sg_trend
1653.9228955853,0.9997674929,0.0014790143,1.0001535070
1653.9242844752,0.9974439124,0.0014782348,1.0001533992
1653.9256733654,1.0025968263,0.0014804766,1.0001532915
1653.9270622555,1.0008742662,0.0014806280,1.0001531839
1653.9284511454,1.0015137146,0.0014805744,1.0001530764
1653.9298400356,0.9947315531,0.0014771817,1.0001529689
1653.9312289258,0.9996744540,0.0014801478,1.0001528615
1653.9326178157,0.9985958820,0.0014789990,1.0001527542
1653.9340067059,1.0005473857,0.0014790656,1.0001526469
1653.9353955960,1.0001212655,0.0014787522,1.0001525398
1653.9367844859,1.0007706066,0.0014800087,1.0001524327
1653.9381733761,1.0035631236,0.0014811312,1.0001523256
1653.9395622663,1.0017353155,0.0014816451,1.0001522187
1653.9409511564,0.9985944971,0.0014791601,1.0001521118
1653.9423400463,1.0001922422,0.0014790893,1.0001520050
1653.9437289365,1.0007694726,0.0014793449,1.0001518983
1653.9451178267,0.9988634737,0.0014782116,1.0001517917
1653.9465067168,1.0012528871,0.0014804741,1.0001516851
1653.9478956067,1.0010818351,0.0014803521,1.0001515786
1653.9492844969,1.0018565655,0.0014795996,1.0001514722
1653.9506733871,1.0008217344,0.0014821688,1.0001513658
1653.9520622772,1.0007763097,0.0014805565,1.0001512596
1653.9534511674,1.0000246766,0.0014790449,1.0001511534
1653.9548400575,1.0033870497,0.0014803622,1.0001510473
1653.9562289477,1.0018278955,0.0014792245,1.0001509412
1653.9576178376,1.0001785131,0.0014789242,1.0001508353
1653.9590067278,0.9996035208,0.0014800001,1.0001507294
1653.9603956179,1.0003890975,0.0014785975,1.0001506236
1653.9617845081,1.0005900407,0.0014801382,1.0001505178
1653.9631733983,1.0001571242,0.0014793118,1.0001504122
1653.9645622884,1.0019690578,0.0014801846,1.0001503066
1653.9659511786,1.0000022673,0.0014795839,1.0001502011
1653.9673400687,0.9998691167,0.0014803918,1.0001500956
1653.9687289589,0.9999059330,0.0014790795,1.0001499903
1653.9701178491,1.0000649204,0.0014793487,1.0001498850
1653.9715067392,1.0000739650,0.0014804557,1.0001497798
1653.9728956294,1.0019403698,0.0014797362,1.0001496746
1653.9742845195,1.0039070150,0.0014801884,1.0001495696
1653.9756734097,1.0002294674,0.0014794368,1.0001494646
1653.9770623001,0.9992924889,0.0014795970,1.0001493597
1653.9784511903,0.9984261310,0.0014792379,1.0001492549
1653.9798400804,0.9983730166,0.0014779392,1.0001491501
1653.9812289706,0.9993033513,0.0014788601,1.0001490454
1653.9826178607,0.9979333491,0.0014779220,1.0001489408
1653.9840067509,0.9983374532,0.0014803153,1.0001488363
1653.9853956411,0.9986448333,0.0014793205,1.0001487318
1653.9867845314,1.0003039651,0.0014801504,1.0001486274
1653.9881734216,0.9991238343,0.0014784037,1.0001485231
1653.9895623118,1.0004381450,0.0014797668,1.0001484189
1653.9909512019,0.9990702274,0.0014787291,1.0001483148
1653.9923400923,0.9993499550,0.0014796617,1.0001482107
1653.9937289825,1.0019277568,0.0014801473,1.0001481067
1653.9951178726,1.0002949353,0.0014800749,1.0001480027
1653.9965067628,1.0025540787,0.0014813200,1.0001478989
1653.9978956532,0.9953017270,0.0014773641,1.0001477951
1653.9992845433,1.0008113467,0.0014795456,1.0001476914
1654.0006734335,0.9968508890,0.0014781200,1.0001475878
1654.0020623239,0.9997857305,0.0014798029,1.0001474842
1654.0034512141,0.9991877895,0.0014797834,1.0001473808
1654.0048401044,0.9996980334,0.0014799846,1.0001472774
1654.0062289946,0.9949756405,0.0014778145,1.0001471741
1654.0076178848,1.0002229220,0.0014799193,1.0001470708
1654.0090067752,0.9980552249,0.0014799849,1.0001469676
1654.0103956653,0.9970641885,0.0014784044,1.0001468645
1654.0117845557,0.9992107566,0.0014795103,1.0001467615
1654.0131734459,1.0001534879,0.0014796967,1.0001466586
1654.0145623363,0.9996521508,0.0014790170,1.0001465557
1654.0159512264,0.9993783507,0.0014799751,1.0001464529
1654.0173401168,1.0014852884,0.0014806584,1.0001463502
1654.0187290072,0.9986976128,0.0014806681,1.0001462475
1654.0201178974,0.9992746635,0.0014804117,1.0001461450
1654.0215067878,0.9991353114,0.0014796508,1.0001460425
1654.0228956779,0.9986168694,0.0014796280,1.0001459401
1654.0242845683,0.9991209745,0.0014783952,1.0001458377
1654.0256734587,1.0001505969,0.0014793988,1.0001457355
1654.0270623489,1.0014321315,0.0014812694,1.0001456333
1654.0284512393,1.0000625992,0.0014813048,1.0001455311
1654.0298401296,0.9991862231,0.0014805513,1.0001454291
1654.0312290198,1.0030718044,0.0014823008,1.0001453271
1654.0326179102,0.9991338631,0.0014802545,1.0001452253
1654.0340068006,0.9981837663,0.0014792773,1.0001451234
1654.0353956910,0.9978146706,0.0014800598,1.0001450217
1654.0367845811,1.0012471445,0.0014817943,1.0001449200
1654.0381734715,0.9996450074,0.0014810212,1.0001448185
1654.0395623619,1.0009974021,0.0014817467,1.0001447169
1654.0409512523,0.9997807912,0.0014810735,1.0001446155
1654.0423401427,0.9987035750,0.0014811492,1.0001445141
1654.0437290329,0.9988555865,0.0014820762,1.0001444129
1654.0451179233,0.9992863286,0.0014813280,1.0001443117
1654.0465068137,1.0027188045,0.0014840968,1.0001442105
1654.0478957040,1.0003885809,0.0014831998,1.0001441095
1654.0492845944,0.9985743393,0.0014810094,1.0001440085
1654.0506734848,0.9983394528,0.0014823303,1.0001439076
