time,flux_norm,flux_err_norm,sg_trend
1628.2740625261,0.9977620263,0.0019135127,1.0003346224
1628.2754514431,0.9966385349,0.0019137288,1.0003341059
1628.2768403600,0.9997044470,0.0019138808,1.0003335899
1628.2782292769,0.9981907336,0.0019124649,1.0003330745
1628.2796181939,0.9965977106,0.0019120765,1.0003325596
1628.2810071108,0.9983052697,0.0019110425,1.0003320453
1628.2823960277,1.0018243895,0.0019117076,1.0003315316
1628.2851738614,0.9975316906,0.0019098021,1.0003310183
1628.2879516952,0.9990149734,0.0019106895,1.0003305057
1628.2893406122,0.9997491548,0.0019097011,1.0003299936
1628.2935073630,0.9973327191,0.0019081927,1.0003294820
1628.2948962797,1.0019121605,0.0019096355,1.0003289710
1628.2962851966,0.9999505353,0.0019084029,1.0003284605
1628.3018408644,0.9999769050,0.0019066389,1.0003279506
1628.3032297811,1.0013676545,0.0019074993,1.0003274412
1628.3087854488,0.9999542079,0.0019042631,1.0003269324
1628.3101743655,0.9993050586,0.0019037526,1.0003264241
1628.3129521994,0.9993602054,0.0019037799,1.0003259164
1628.3143411163,0.9974429606,0.0019010989,1.0003254092
1628.3157300333,0.9975772347,0.0019010070,1.0003249026
1628.3185078669,0.9975413924,0.0019013110,1.0003243966
1628.3198967839,0.9993920215,0.0019023488,1.0003238910
1628.3212857008,0.9994198161,0.0019004514,1.0003233861
1628.3226746177,0.9970841550,0.0019006601,1.0003228816
1628.3240635344,1.0018620389,0.0019019367,1.0003223778
1628.3254524514,0.9986877101,0.0018987853,1.0003218744
1628.3268413683,0.9963259450,0.0018982200,1.0003213717
1628.3282302852,1.0005515954,0.0018996969,1.0003208694
1628.3296192022,0.9997232621,0.0018989559,1.0003203678
1628.3310081189,0.9970511110,0.0018966799,1.0003198666
1628.3337859528,0.9974548854,0.0018974412,1.0003193661
1628.3351748697,0.9993748760,0.0018978048,1.0003188660
1628.3365637864,0.9988747361,0.0018969844,1.0003183666
1628.3379527033,1.0020058674,0.0018974235,1.0003178676
1628.3393416203,0.9978192173,0.0018963408,1.0003173693
1628.3407305372,1.0001409966,0.0018959016,1.0003168714
1628.3421194539,1.0014552414,0.0018952762,1.0003163742
1628.3435083708,1.0012947378,0.0018969924,1.0003158774
1628.3448972878,1.0010182794,0.0018955132,1.0003153813
1628.3462862047,1.0015712557,0.0018955426,1.0003148856
1628.3476751214,1.0002801671,0.0018944732,1.0003143906
1628.3490640384,1.0004587044,0.0018939342,1.0003138960
1628.3504529553,1.0009158654,0.0018940755,1.0003134021
1628.3532307889,1.0030000816,0.0018890903,1.0003129086
1628.3546197059,0.9987039463,0.0018893593,1.0003124157
1628.3560086228,0.9978503312,0.0018899134,1.0003119234
1628.3573975395,1.0007322859,0.0018909722,1.0003114316
1628.3587864564,0.9996359161,0.0018873673,1.0003109404
1628.3601753734,0.9996240125,0.0018884908,1.0003104497
1628.3615642901,1.0005536891,0.0018904845,1.0003099596
1628.3629532070,0.9980321926,0.0018878526,1.0003094700
1628.3643421240,1.0011548206,0.0018884621,1.0003089810
1628.3657310409,0.9992993165,0.0018875224,1.0003084925
1628.3671199576,0.9990458471,0.0018879562,1.0003080046
1628.3685088745,0.9999115273,0.0018873914,1.0003075172
1628.3698977915,1.0014954617,0.0018871066,1.0003070303
1628.3712867082,0.9999362154,0.0018848660,1.0003065441
1628.3726756251,0.9976498342,0.0018832371,1.0003060583
1628.3740645420,0.9994536420,0.0018858354,1.0003055731
1628.3754534588,0.9999837904,0.0018848906,1.0003050885
1628.3768423757,1.0002158274,0.0018849205,1.0003046044
1628.3782312926,1.0032703587,0.0018857003,1.0003041209
1628.3796202093,1.0004692025,0.0018824787,1.0003036379
1628.3810091263,0.9999382919,0.0018818410,1.0003031555
1628.3865647938,0.9993272362,0.0018803642,1.0003026736
1628.3907315444,1.0001107451,0.0018810712,1.0003021922
1628.3921204611,0.9996205892,0.0018773083,1.0003017114
1628.3935093780,1.0008530836,0.0018802784,1.0003012312
1628.3948982947,1.0002542403,0.0018758620,1.0003007515
1628.3962872116,0.9964722118,0.0018764615,1.0003002724
1628.3976761286,1.0031357422,0.0018813762,1.0002997938
1628.3990650453,0.9991599341,0.0018796806,1.0002993157
1628.4004539622,1.0000520090,0.0018769695,1.0002988383
1628.4018428791,0.9999194879,0.0018757433,1.0002983613
1628.4032317959,0.9995110192,0.0018774478,1.0002978849
1628.4046207128,0.9999002994,0.0018761553,1.0002974091
1628.4060096295,0.9979812404,0.0018752686,1.0002969338
1628.4073985464,0.9988744462,0.0018755439,1.0002964590
1628.4087874634,0.9987564011,0.0018776415,1.0002959849
1628.4101763801,0.9991539621,0.0018751943,1.0002955112
1628.4115652970,1.0010790373,0.0018734442,1.0002950381
1628.4129542137,1.0003372933,0.0018731311,1.0002945656
1628.4143431306,1.0017591566,0.0018742090,1.0002940936
1628.4157320476,1.0008772622,0.0018717601,1.0002936221
1628.4198987979,1.0007539112,0.0018741746,1.0002931512
1628.4212877149,0.9998335211,0.0018710333,1.0002926809
1628.4226766316,1.0001911565,0.0018719582,1.0002922111
1628.4240655485,1.0008330230,0.0018731444,1.0002917418
1628.4254544654,0.9996103437,0.0018726096,1.0002912732
1628.4268433821,1.0001584785,0.0018709568,1.0002908050
1628.4282322991,0.9994832256,0.0018710618,1.0002903374
1628.4296212158,0.9998518230,0.0018704089,1.0002898704
1628.4310101327,0.9985467889,0.0018698935,1.0002894039
1628.4323990494,0.9971785308,0.0018682991,1.0002889379
1628.4337879664,1.0002901155,0.0018704961,1.0002884725
1628.4351768831,1.0003999830,0.0018716012,1.0002880077
1628.4365658000,1.0006420151,0.0018713537,1.0002875434
1628.4379547169,1.0031571924,0.0018700716,1.0002870796
1628.4393436336,1.0007950099,0.0018684968,1.0002866164
1628.4407325506,1.0032104388,0.0018697912,1.0002861538
1628.4421214673,1.0018629111,0.0018693691,1.0002856917
1628.4435103842,0.9988406110,0.0018687882,1.0002852301
1628.4448993009,1.0011328134,0.0018693099,1.0002847691
1628.4462882179,1.0013673348,0.0018685933,1.0002843087
1628.4476771346,0.9993053446,0.0018675320,1.0002838488
1628.4504549682,1.0007686830,0.0018667383,1.0002833894
1628.4518438851,1.0054572708,0.0018697672,1.0002829306
1628.4532328018,1.0029942520,0.0018693903,1.0002824723
1628.4546217188,0.9989597202,0.0018668401,1.0002820146
1628.4560106355,1.0010454542,0.0018654005,1.0002815575
1628.4573995524,0.9990318999,0.0018637945,1.0002811009
1628.4587884691,0.9982753504,0.0018656850,1.0002806448
1628.4601773861,1.0009999873,0.0018663627,1.0002801893
1628.4643441364,1.0019853127,0.0018649235,1.0002797344
