time,flux_norm,flux_err_norm,sg_trend
1628.3239474616,1.0008101940,0.0015983982,1.0001427686
1628.3253363767,1.0008914481,0.0015973661,1.0001424463
1628.3267252918,0.9998079542,0.0015955668,1.0001421244
1628.3281142068,1.0042481920,0.0015977993,1.0001418029
1628.3295031219,0.9984569545,0.0015953322,1.0001414818
1628.3308920367,0.9985602569,0.0015934575,1.0001411611
1628.3336698669,0.9984927562,0.0015935518,1.0001408408
1628.3350587820,0.9992089460,0.0015937347,1.0001405209
1628.3364476970,1.0007955993,0.0015940700,1.0001402013
1628.3378366119,0.9999197337,0.0015935649,1.0001398822
1628.3392255270,1.0009726427,0.0015930861,1.0001395634
1628.3406144420,1.0014260128,0.0015928427,1.0001392451
1628.3420033571,1.0015898636,0.0015923638,1.0001389271
1628.3433922722,0.9997130743,0.0015923712,1.0001386095
1628.3447811872,1.0028575188,0.0015926587,1.0001382923
1628.3461701021,1.0012505209,0.0015909513,1.0001379755
1628.3475590172,1.0004446170,0.0015901561,1.0001376591
1628.3489479322,0.9975673777,0.0015893182,1.0001373431
1628.3503368473,1.0011699420,0.0015899898,1.0001370275
1628.3531146772,1.0008186382,0.0015866259,1.0001367123
1628.3545035923,1.0006966612,0.0015879755,1.0001363975
1628.3558925074,1.0026944133,0.0015888817,1.0001360830
1628.3572814224,1.0031462316,0.0015897283,1.0001357690
1628.3586703373,0.9995057320,0.0015862550,1.0001354553
1628.3600592524,1.0002647693,0.0015853859,1.0001351421
1628.3614481674,1.0017226961,0.0015881414,1.0001348292
1628.3628370825,0.9997638891,0.0015850871,1.0001345167
1628.3642259973,1.0018966287,0.0015860727,1.0001342046
1628.3656149124,0.9988062579,0.0015841792,1.0001338930
1628.3670038275,1.0006746864,0.0015852726,1.0001335817
1628.3683927426,0.9983621091,0.0015845684,1.0001332707
1628.3697816574,1.0013025041,0.0015837870,1.0001329602
1628.3711705725,0.9987435518,0.0015824755,1.0001326501
1628.3725594876,1.0008348133,0.0015837778,1.0001323404
1628.3739484026,1.0006216472,0.0015836512,1.0001320310
1628.3753373175,0.9972437120,0.0015816194,1.0001317221
1628.3767262325,0.9991845515,0.0015817285,1.0001314135
1628.3781151476,1.0017522909,0.0015833827,1.0001311054
1628.3795040627,1.0026793302,0.0015820360,1.0001307976
1628.3808929775,1.0007950662,0.0015814560,1.0001304902
1628.3864486376,1.0006907212,0.0015798898,1.0001301832
1628.3906153826,0.9995440260,0.0015788972,1.0001298766
1628.3920042977,1.0009622620,0.0015772413,1.0001295704
1628.3933932127,0.9998979283,0.0015776404,1.0001292646
1628.3947821278,0.9995505450,0.0015754304,1.0001289592
1628.3961710426,1.0019063608,0.0015769607,1.0001286542
1628.3975599577,1.0012987766,0.0015779892,1.0001283496
1628.3989488728,1.0010639114,0.0015768067,1.0001280453
1628.4003377876,0.9995248242,0.0015759710,1.0001277415
1628.4017267027,0.9992632580,0.0015744288,1.0001274380
1628.4031156178,1.0008499156,0.0015758793,1.0001271349
1628.4045045326,0.9992446133,0.0015750122,1.0001268323
1628.4058934477,0.9987632516,0.0015736231,1.0001265300
1628.4072823628,1.0010248466,0.0015751548,1.0001262281
1628.4086712776,1.0001772003,0.0015747402,1.0001259266
1628.4100601927,0.9970159914,0.0015727947,1.0001256255
1628.4114491078,0.9997784415,0.0015739552,1.0001253248
1628.4128380226,1.0003901493,0.0015727831,1.0001250245
1628.4142269377,0.9973002147,0.0015729841,1.0001247245
1628.4156158527,1.0002582047,0.0015709550,1.0001244250
1628.4197825977,0.9991716289,0.0015713254,1.0001241259
1628.4211715126,1.0006513102,0.0015720420,1.0001238271
1628.4225604277,1.0007866562,0.0015716179,1.0001235288
1628.4239493425,0.9986752432,0.0015711132,1.0001232308
1628.4253382576,0.9991098260,0.0015705575,1.0001229332
1628.4267271726,0.9979884414,0.0015689431,1.0001226360
1628.4281160875,1.0019185275,0.0015708789,1.0001223393
1628.4295050026,0.9992858722,0.0015694953,1.0001220429
1628.4308939176,1.0028639780,0.0015705602,1.0001217469
1628.4322828325,1.0002270891,0.0015686757,1.0001214512
1628.4336717475,0.9996269999,0.0015701197,1.0001211560
1628.4350606624,0.9991178557,0.0015689206,1.0001208612
1628.4364495775,1.0015808360,0.0015696233,1.0001205668
1628.4378384925,1.0007256683,0.0015681479,1.0001202727
1628.4392274074,0.9995123784,0.0015685326,1.0001199791
1628.4406163224,0.9961132890,0.0015669635,1.0001196858
1628.4420052375,1.0016721230,0.0015696291,1.0001193929
1628.4433941524,1.0031603283,0.0015690168,1.0001191005
1628.4447830674,1.0026870591,0.0015687074,1.0001188084
1628.4461719823,1.0020376187,0.0015693610,1.0001185167
1628.4475608974,0.9981584048,0.0015665353,1.0001182254
1628.4503387273,0.9989729774,0.0015662721,1.0001179345
1628.4517276423,0.9973808784,0.0015658006,1.0001176440
1628.4531165572,0.9999205640,0.0015671320,1.0001173538
1628.4545054723,0.9998629248,0.0015665638,1.0001170641
1628.4558943871,0.9987093433,0.0015651553,1.0001167748
1628.4572833022,1.0019738576,0.0015659622,1.0001164858
1628.4586722170,0.9996231358,0.0015655548,1.0001161973
1628.4600611321,1.0006075016,0.0015657193,1.0001159091
1628.4642278771,0.9996532123,0.0015639937,1.0001156213
1628.4656167919,0.9986803276,0.0015642479,1.0001153340
1628.4683946218,0.9991070959,0.0015631767,1.0001150470
1628.4697835369,0.9991696619,0.0015637725,1.0001147604
1628.4711724517,1.0000265474,0.0015649458,1.0001144742
1628.4725613668,0.9989043078,0.0015636984,1.0001141884
1628.4767281116,1.0001571610,0.0015625714,1.0001139030
1628.4795059417,1.0007303008,0.0015617583,1.0001136180
1628.4808948566,1.0013394377,0.0015637396,1.0001133333
1628.4836726865,1.0013095657,0.0015630191,1.0001130491
1628.4850616015,0.9980606307,0.0015629644,1.0001127652
1628.4864505164,0.9993394682,0.0015612442,1.0001124818
1628.4892283463,1.0012464089,0.0015634359,1.0001121987
