time,flux_norm,flux_err_norm,sg_trend
1628.0656229099,1.0002920858,0.0009996338,1.0000338225
1628.0670118257,0.9990838600,0.0009988352,1.0000337241
1628.0684007417,0.9974993624,0.0009986570,1.0000336258
1628.0697896577,0.9996643477,0.0009993115,1.0000335276
1628.0711785737,0.9986959622,0.0009983819,1.0000334296
1628.0725674895,1.0002648020,0.0009992366,1.0000333316
1628.0739564055,0.9997195951,0.0009986356,1.0000332338
1628.0753453215,0.9993083151,0.0009983384,1.0000331361
1628.0767342375,1.0005904066,0.0009982320,1.0000330384
1628.0781231533,1.0012557893,0.0009985599,1.0000329409
1628.0795120693,0.9983830969,0.0009973822,1.0000328436
1628.0809009853,1.0011233086,0.0009979690,1.0000327463
1628.0822899013,1.0000845308,0.0009976790,1.0000326491
1628.0836788170,0.9995228724,0.0009975699,1.0000325521
1628.0850677330,1.0015367660,0.0009978127,1.0000324552
1628.0864566490,1.0000599077,0.0009971486,1.0000323583
1628.0878455648,1.0003950909,0.0009971322,1.0000322617
1628.0892344808,0.9998596570,0.0009969776,1.0000321651
1628.0906233968,0.9985108244,0.0009965565,1.0000320686
1628.0920123128,0.9999316115,0.0009974553,1.0000319722
1628.0934012286,1.0003168011,0.0009963265,1.0000318760
1628.0947901446,0.9999145787,0.0009960918,1.0000317799
1628.0961790606,0.9990021565,0.0009960019,1.0000316838
1628.0975679764,0.9996663463,0.0009957760,1.0000315879
1628.0989568924,0.9996489188,0.0009952712,1.0000314922
1628.1003458084,0.9999372534,0.0009959674,1.0000313965
1628.1017347244,1.0042481796,0.0009976913,1.0000313009
1628.1031236402,0.9996261391,0.0009952226,1.0000312055
1628.1045125562,1.0001471032,0.0009957921,1.0000311102
1628.1059014722,1.0010455317,0.0009961774,1.0000310149
1628.1072903880,1.0004609234,0.0009953323,1.0000309198
1628.1211795473,0.9999614873,0.0009939758,1.0000308248
1628.1225684633,0.9998494097,0.0009932926,1.0000307300
1628.1281241269,1.0000500679,0.0009935371,1.0000306352
1628.1309019589,0.9990459146,0.0009921832,1.0000305406
1628.1364576224,0.9988199355,0.0009911974,1.0000304460
1628.1447911180,0.9974826018,0.0009897548,1.0000303516
1628.1461800338,1.0006002225,0.0009911877,1.0000302573
1628.1503467816,0.9998786454,0.0009903348,1.0000301631
1628.1545135293,0.9995351290,0.0009904984,1.0000300690
1628.1559024453,0.9985944514,0.0009907250,1.0000299751
1628.1572913611,1.0012559918,0.0009905722,1.0000298812
1628.1600691929,0.9990715213,0.0009890130,1.0000297875
1628.1614581089,1.0001557911,0.0009900352,1.0000296939
1628.1642359407,0.9989112573,0.0009891862,1.0000296004
1628.1670137725,0.9989949138,0.0009882879,1.0000295070
1628.1684026885,1.0024096567,0.0009897167,1.0000294137
1628.1697916042,0.9998281698,0.0009884979,1.0000293205
1628.1739583520,1.0023261609,0.0009895040,1.0000292275
1628.1753472680,0.9993725723,0.0009878588,1.0000291346
1628.1809029316,1.0004092789,0.0009880674,1.0000290417
1628.1836807634,0.9989764579,0.0009873764,1.0000289490
1628.1850696791,0.9999454555,0.0009879932,1.0000288564
1628.1878475111,0.9995915662,0.0009868965,1.0000287640
1628.1892364269,0.9996815397,0.0009869998,1.0000286716
1628.1947920905,0.9968113331,0.0009860940,1.0000285794
1628.1961810065,1.0001496072,0.0009871049,1.0000284872
1628.1975699222,1.0010777172,0.0009865709,1.0000283952
1628.1989588382,1.0000125851,0.0009862132,1.0000283033
1628.2003477540,1.0012809088,0.0009863748,1.0000282115
1628.2017366700,0.9983109847,0.0009858880,1.0000281198
1628.2031255858,1.0013083904,0.0009864362,1.0000280282
1628.2045145018,0.9998296725,0.0009865625,1.0000279368
1628.2059034176,1.0026083954,0.0009866158,1.0000278455
1628.2072923336,0.9974799475,0.0009848608,1.0000277542
1628.2114590811,1.0008762767,0.0009856770,1.0000276631
1628.2128479971,1.0010805676,0.0009856414,1.0000275721
1628.2142369129,1.0001686134,0.0009850053,1.0000274812
1628.2156258289,1.0014730565,0.0009854797,1.0000273905
1628.2170147447,1.0001131256,0.0009848790,1.0000272998
1628.2184036607,0.9993186483,0.0009846472,1.0000272093
1628.2197925765,1.0006773897,0.0009852059,1.0000271189
1628.2211814922,0.9987711962,0.0009839775,1.0000270285
1628.2225704082,0.9988505583,0.0009836023,1.0000269384
1628.2253482400,0.9990044838,0.0009839175,1.0000268483
1628.2281260718,0.9989107584,0.0009830669,1.0000267583
1628.2295149876,0.9999564646,0.0009830046,1.0000266684
1628.2309039036,1.0005308298,0.0009834691,1.0000265787
1628.2336817353,0.9995303032,0.0009828402,1.0000264891
1628.2350706511,1.0002310864,0.0009830518,1.0000263996
1628.2364595669,0.9980432661,0.0009825451,1.0000263102
1628.2378484829,0.9995320614,0.0009827365,1.0000262209
1628.2392373987,0.9992194131,0.0009828688,1.0000261317
1628.2406263147,0.9989655333,0.0009825363,1.0000260427
1628.2420152304,0.9993539959,0.0009820974,1.0000259537
1628.2434041465,1.0006677967,0.0009821278,1.0000258649
1628.2447930622,1.0001940408,0.0009820829,1.0000257762
1628.2461819780,1.0008914858,0.0009821825,1.0000256876
1628.2475708940,0.9995537824,0.0009816764,1.0000255991
1628.2489598098,0.9995751490,0.0009817384,1.0000255107
1628.2503487258,0.9987474094,0.0009810548,1.0000254225
1628.2517376416,0.9992900647,0.0009808600,1.0000253343
1628.2531265573,0.9989063085,0.0009812392,1.0000252463
1628.2545154733,0.9991051132,0.0009806038,1.0000251584
1628.2559043891,0.9981773586,0.0009808500,1.0000250706
1628.2572933051,1.0024546282,0.0009812261,1.0000249829
1628.2586822209,1.0006123823,0.0009805221,1.0000248953
1628.2600711366,0.9993792803,0.0009803149,1.0000248079
1628.2614600527,0.9990361129,0.0009799250,1.0000247205
1628.2628489684,1.0005308689,0.0009806689,1.0000246333
1628.2642378842,0.9986470187,0.0009796871,1.0000245462
1628.2656268002,1.0008236948,0.0009808958,1.0000244592
1628.2670157160,0.9987368356,0.0009792248,1.0000243723
1628.2684046320,0.9999997948,0.0009799855,1.0000242855
1628.2697935478,1.0001541345,0.0009794449,1.0000241988
1628.2711824635,1.0003848855,0.0009792041,1.0000241123
1628.2725713795,0.9998308409,0.0009794341,1.0000240259
1628.2739602953,0.9986653863,0.0009790386,1.0000239395
1628.2753492111,1.0009193086,0.0009790587,1.0000238533
1628.2767381271,0.9999134711,0.0009786949,1.0000237672
1628.2781270429,1.0010461973,0.0009790538,1.0000236813
1628.2795159586,0.9994008763,0.0009784094,1.0000235954
1628.2809048746,0.9998080521,0.0009782385,1.0000235097
1628.2822937904,0.9993788751,0.0009780474,1.0000234240
1628.2850716222,1.0002399892,0.0009778255,1.0000233385
1628.2878494540,0.9989574721,0.0009772479,1.0000232531
1628.2892383697,1.0001352582,0.0009774862,1.0000231678
1628.2934051173,1.0009274708,0.0009770780,1.0000230826
1628.2947940331,0.9980468105,0.0009764262,1.0000229976
1628.2961829488,0.9991177874,0.0009759603,1.0000229126
1628.3017386124,1.0012820078,0.0009761561,1.0000228278
1628.3031275282,0.9990917910,0.0009750564,1.0000227431
1628.3086831915,1.0019124226,0.0009758792,1.0000226585
1628.3100721072,0.9997530201,0.0009742345,1.0000225740
1628.3128499390,0.9997758133,0.0009747106,1.0000224896
1628.3142388548,0.9983902398,0.0009739039,1.0000224053
1628.3156277708,1.0005558315,0.0009739468,1.0000223212
1628.3184056023,1.0004090530,0.0009744061,1.0000222371
1628.3197945181,0.9983671270,0.0009736162,1.0000221532
1628.3211834341,0.9994425144,0.0009736504,1.0000220694
1628.3225723499,1.0015142311,0.0009741787,1.0000219857
1628.3239612657,1.0005147668,0.0009734455,1.0000219021
1628.3253501814,1.0007008128,0.0009732346,1.0000218187
1628.3267390974,0.9999302249,0.0009725502,1.0000217353
1628.3281280132,0.9995899133,0.0009726010,1.0000216521
1628.3295169290,0.9983014910,0.0009724797,1.0000215689
1628.3309058448,1.0021586864,0.0009731545,1.0000214859
1628.3336836765,1.0013150242,0.0009726889,1.0000214030
1628.3350725923,1.0011146013,0.0009721719,1.0000213203
1628.3364615081,0.9994993729,0.0009716163,1.0000212376
1628.3378504241,0.9988370234,0.0009718443,1.0000211550
1628.3392393399,1.0019359455,0.0009718555,1.0000210726
1628.3406282556,1.0017228863,0.0009713613,1.0000209903
1628.3420171714,1.0006124381,0.0009716700,1.0000209081
1628.3434060872,0.9993458287,0.0009710920,1.0000208260
1628.3447950032,0.9992648500,0.0009704302,1.0000207440
1628.3461839190,0.9966697992,0.0009698677,1.0000206621
1628.3475728347,1.0007591520,0.0009703411,1.0000205804
1628.3489617505,1.0009869188,0.0009703355,1.0000204987
1628.3503506663,0.9990721806,0.0009693910,1.0000204172
1628.3531284980,0.9999493265,0.0009681745,1.0000203358
1628.3545174138,1.0006235823,0.0009691234,1.0000202545
1628.3559063296,0.9986691474,0.0009691294,1.0000201733
1628.3572952454,0.9995743663,0.0009692997,1.0000200922
1628.3586841614,1.0002907615,0.0009688538,1.0000200113
1628.3600730771,1.0002051326,0.0009683771,1.0000199304
1628.3614619929,1.0019809197,0.0009695062,1.0000198497
1628.3628509087,1.0002799175,0.0009686836,1.0000197691
1628.3642398245,1.0019308950,0.0009696407,1.0000196886
1628.3656287405,1.0005808376,0.0009685256,1.0000196082
1628.3670176562,1.0011180645,0.0009684404,1.0000195279
1628.3684065720,1.0008368163,0.0009683708,1.0000194478
1628.3697954878,0.9996080512,0.0009674051,1.0000193677
1628.3711844036,0.9993256106,0.0009676916,1.0000192878
1628.3725733193,0.9990313086,0.0009673228,1.0000192080
1628.3739622351,1.0008858917,0.0009677832,1.0000191283
1628.3753511511,0.9994036321,0.0009672698,1.0000190487
1628.3767400669,0.9991032502,0.0009673296,1.0000189692
1628.3781289826,1.0003448112,0.0009669186,1.0000188899
1628.3795178984,0.9984766180,0.0009660578,1.0000188106
1628.3809068142,1.0001905965,0.0009666227,1.0000187315
1628.3864624775,0.9990089162,0.0009662411,1.0000186525
1628.3906292248,0.9997507611,0.0009658591,1.0000185736
1628.3920181406,1.0002811922,0.0009649262,1.0000184948
1628.3934070564,0.9988712298,0.0009650122,1.0000184161
1628.3947959721,1.0010550036,0.0009646077,1.0000183375
1628.3961848882,1.0000153576,0.0009647972,1.0000182591
1628.3975738039,0.9996591259,0.0009654459,1.0000181808
1628.3989627197,0.9993098080,0.0009647405,1.0000181025
1628.4003516355,1.0006941193,0.0009650629,1.0000180244
1628.4017405512,0.9991119013,0.0009640045,1.0000179464
1628.4031294670,0.9999792708,0.0009648360,1.0000178686
1628.4045183828,1.0007906725,0.0009646175,1.0000177908
1628.4059072986,1.0006021645,0.0009641321,1.0000177132
1628.4072962143,0.9986076674,0.0009637541,1.0000176356
1628.4086851301,0.9988157017,0.0009634203,1.0000175582
1628.4100740459,0.9999018161,0.0009635592,1.0000174809
1628.4114629619,0.9987372984,0.0009626753,1.0000174037
1628.4128518777,0.9994962486,0.0009624135,1.0000173266
1628.4142407934,0.9991463927,0.0009631100,1.0000172497
1628.4156297092,0.9982666008,0.0009620995,1.0000171728
1628.4197964565,1.0015706256,0.0009633841,1.0000170961
1628.4211853723,0.9995382185,0.0009620850,1.0000170195
1628.4225742881,0.9980491578,0.0009622729,1.0000169430
1628.4239632038,1.0019312191,0.0009636282,1.0000168666
1628.4253521196,0.9991806469,0.0009615038,1.0000167903
1628.4267410354,1.0004590425,0.0009618950,1.0000167141
1628.4281299511,1.0007111228,0.0009620109,1.0000166381
1628.4295188669,1.0007655573,0.0009621938,1.0000165621
1628.4309077827,1.0006260414,0.0009619463,1.0000164863
