time,flux_norm,flux_err_norm,sg_trend
1628.0657770715,1.0007388312,0.0009604496,0.9998909129
1628.0671659859,1.0012709782,0.0009601667,0.9998912124
1628.0685549005,0.9979099825,0.0009592083,0.9998915116
1628.0699438151,0.9995191840,0.0009601462,0.9998918104
1628.0713327295,1.0008735474,0.0009600549,0.9998921090
1628.0727216441,1.0020045476,0.0009598410,0.9998924073
1628.0741105587,0.9997761668,0.0009594707,0.9998927053
1628.0754994731,1.0001115388,0.0009593133,0.9998930031
1628.0768883877,1.0005925407,0.0009593287,0.9998933005
1628.0782773023,0.9990676921,0.0009591184,0.9998935976
1628.0796662166,1.0004546026,0.0009592116,0.9998938945
1628.0810551313,0.9995653872,0.0009589822,0.9998941910
1628.0824440456,1.0007697090,0.0009596295,0.9998944873
1628.0838329602,1.0006030982,0.0009587460,0.9998947833
1628.0852218748,1.0002035285,0.0009594806,0.9998950790
1628.0866107892,1.0009679215,0.0009592268,0.9998953744
1628.0879997038,1.0001073220,0.0009585416,0.9998956695
1628.0893886182,0.9996601245,0.0009581612,0.9998959643
1628.0907775328,0.9987610179,0.0009579215,0.9998962588
1628.0921664474,0.9993573090,0.0009585445,0.9998965530
1628.0935553618,0.9998244235,0.0009579397,0.9998968470
1628.0949442764,0.9984496841,0.0009577979,0.9998971406
1628.0963331908,1.0004861122,0.0009578200,0.9998974340
1628.0977221054,0.9984508868,0.0009571913,0.9998977271
1628.0991110200,0.9984544691,0.0009575828,0.9998980199
1628.1004999344,1.0004249073,0.0009574397,0.9998983124
1628.1018888490,1.0005776952,0.0009577383,0.9998986046
1628.1032777634,0.9999966162,0.0009573296,0.9998988965
1628.1046666780,1.0003034983,0.0009575721,0.9998991881
1628.1060555923,0.9996700822,0.0009568163,0.9998994794
1628.1074445069,1.0002377017,0.0009574201,0.9998997705
1628.1213336519,1.0007882128,0.0009558287,0.9999000612
1628.1227225665,0.9993305028,0.0009559061,0.9999003517
1628.1282782244,0.9997127338,0.0009552483,0.9999006419
1628.1310560534,0.9998073440,0.0009552622,0.9999009318
1628.1366117114,0.9990353364,0.0009542354,0.9999012214
1628.1449451983,1.0005493930,0.0009544303,0.9999015107
1628.1463341129,1.0008123438,0.0009546210,0.9999017997
1628.1505008563,0.9987196075,0.0009535673,0.9999020884
1628.1546675999,1.0010900278,0.0009533972,0.9999023768
1628.1560565143,0.9993234220,0.0009531717,0.9999026650
1628.1574454289,1.0008146470,0.0009534301,0.9999029528
1628.1602232576,0.9991731651,0.0009526860,0.9999032404
1628.1616121722,0.9990249847,0.0009525036,0.9999035276
1628.1643900012,0.9988640480,0.0009526853,0.9999038146
1628.1671678302,0.9977845158,0.0009520796,0.9999041013
1628.1685567446,0.9985737692,0.0009520540,0.9999043877
1628.1699456592,0.9997413095,0.0009521346,0.9999046738
1628.1741124025,0.9996207301,0.0009521384,0.9999049596
1628.1755013169,0.9992350044,0.0009515889,0.9999052452
1628.1810569749,0.9998625349,0.0009520210,0.9999055304
1628.1838348039,0.9993982436,0.0009518896,0.9999058154
1628.1852237183,1.0008719418,0.0009519199,0.9999061000
1628.1880015472,1.0012221653,0.0009514319,0.9999063844
1628.1893904616,0.9991339138,0.0009504263,0.9999066685
1628.1949461196,1.0012244580,0.0009511900,0.9999069523
1628.1963350340,0.9992843396,0.0009502867,0.9999072358
1628.1977239486,0.9991028416,0.0009498766,0.9999075190
1628.1991128629,0.9984755198,0.0009503791,0.9999078019
1628.2005017775,1.0006265076,0.0009509175,0.9999080845
1628.2018906919,0.9989044465,0.0009499666,0.9999083668
1628.2032796063,1.0012483914,0.0009505054,0.9999086489
1628.2046685209,1.0008391842,0.0009504624,0.9999089306
1628.2060574353,0.9995704003,0.0009493591,0.9999092121
1628.2074463497,0.9999971060,0.0009496525,0.9999094933
1628.2116130932,0.9989857197,0.0009494935,0.9999097742
1628.2130020076,0.9985751437,0.0009493525,0.9999100548
1628.2143909220,1.0016426326,0.0009501043,0.9999103351
1628.2157798366,0.9989984110,0.0009494486,0.9999106151
1628.2171687510,0.9991112713,0.0009490402,0.9999108948
1628.2185576654,1.0014751226,0.0009497155,0.9999111743
1628.2199465800,1.0003912537,0.0009488556,0.9999114534
1628.2213354943,0.9995527401,0.0009491660,0.9999117322
1628.2227244087,1.0028087118,0.0009493583,0.9999120108
1628.2255022377,1.0004989076,0.0009486261,0.9999122891
