time,flux,flux_err
1628.0657770714965,1.0006295442581177,0.0009603447397239506
1628.0671659858722,1.0011619329452515,0.0009600621415302157
1628.0685549004802,0.9978016018867493,0.000959104101639241
1628.0699438150887,0.9994109272956848,0.0009600421763025224
1628.0713327294638,1.0007654428482056,0.0009599511977285147
1628.0727216440723,1.001896619796753,0.0009597375756129622
1628.0741105586803,0.9996687769889832,0.0009593676659278572
1628.075499473055,1.0000044107437134,0.0009592105634510517
1628.0768883876626,1.0004856586456299,0.0009592262213118374
1628.0782773022715,0.9989612698554993,0.0009590162080712616
1628.0796662166476,1.0003483295440674,0.0009591096895746887
1628.0810551312552,0.9994595050811768,0.0009588805842213333
1628.08244404563,1.0006639957427979,0.0009595280862413347
1628.083832960238,1.0004976987838745,0.0009586449596099555
1628.0852218748469,1.000098466873169,0.0009593797731213272
1628.0866107892225,1.0008630752563477,0.000959126278758049
1628.08799970383,1.0000028610229492,0.000958441523835063
1628.0893886182052,0.9995560050010681,0.0009580613696016371
1628.0907775328135,0.9986572861671448,0.000957822019699961
1628.0921664474217,0.9992538094520569,0.0009584452491253614
1628.093555361797,0.9997211694717407,0.000957840820774436
1628.0949442764054,0.9983468651771545,0.0009576992597430944
1628.0963331907806,1.0003833770751953,0.0009577216696925461
1628.097722105389,0.9983486533164978,0.0009570932597853243
1628.0991110199966,0.9983525276184082,0.0009574850555509329
1628.1004999343718,1.0003230571746826,0.0009573422721587121
1628.1018888489807,1.0004761219024658,0.0009576411102898419
1628.1032777633563,0.9998953938484192,0.000957232725340873
1628.104666677964,1.0002025365829468,0.0009574754512868822
1628.1060555923384,0.9995694756507874,0.0009567199740558863
1628.1074445069466,1.0001373291015625,0.0009573240531608462
1628.121333651864,1.000688076019287,0.0009557330631650984
1628.1227225664716,0.9992308020591736,0.0009558107703924179
1628.1282782244389,0.9996132850646973,0.0009551533148624003
1628.1310560534225,0.9997081756591797,0.0009551674593240023
1628.1366117113898,0.9989365339279175,0.0009541410254314542
1628.144945198339,1.0004507303237915,0.0009543361375108361
1628.1463341129474,1.0007139444351196,0.0009545271168462932
1628.1505008563063,0.9986217021942139,0.000953473849222064
1628.1546675998984,1.0009921789169312,0.0009533039992675185
1628.1560565142736,0.9992260336875916,0.0009530787938274443
1628.1574454288818,1.0007174015045166,0.0009533374686725438
1628.160223257632,0.9990763664245605,0.0009525937493890524
1628.1616121722395,0.9989284873008728,0.0009524115594103932
1628.1643900012245,0.9987678527832031,0.0009525935747660697
1628.1671678302068,0.9976887106895447,0.0009519881568849087
1628.168556744582,0.9984781742095947,0.0009519628947600722
1628.169945659191,0.9996458888053894,0.0009520436869934201
1628.1741124025493,0.9995256066322327,0.000952047819737345
1628.1755013169245,0.999140202999115,0.0009514986304566264
1628.1810569748918,0.9997679591178894,0.0009519309969618917
1628.183834803874,0.9993039965629578,0.0009517998551018536
1628.1852237182502,1.0007778406143188,0.0009518304141238332
1628.1880015472339,1.0011283159255981,0.0009513427503407001
1628.1893904616086,0.9990405440330505,0.0009503374458290637
1628.194946119576,1.0011311769485474,0.000951101363170892
1628.196335033951,0.9991915225982666,0.0009501984459348023
1628.1977239485595,0.9990103244781494,0.0009497886057943106
1628.1991128629343,0.9983833432197571,0.0009502914035692811
1628.2005017775423,1.0005344152450562,0.0009508299408480525
1628.2018906919184,0.9988127946853638,0.0009498794097453356
1628.203279606294,1.0011568069458008,0.0009504184708930552
1628.2046685209016,1.0007479190826416,0.0009503756882622838
1628.206057435276,0.9994795322418213,0.0009492728277109563
1628.2074463496515,0.9999064803123474,0.0009495664271526039
1628.2116130932432,0.9988954663276672,0.0009494076948612928
1628.2130020076188,0.9984852075576782,0.000949267006944865
1628.214390921994,1.001552700996399,0.0009500189917162061
1628.2157798366025,0.9989089965820312,0.0009493635734543204
1628.2171687509776,0.9990221261978149,0.000948955537751317
1628.2185576653533,1.001386046409607,0.0009496310376562178
1628.2199465799613,1.0003025531768799,0.0009487714269198477
1628.221335494336,0.9994643926620483,0.0009490821394138038
1628.2227244087107,1.0027203559875488,0.0009492746321484447
1628.2255022376958,1.000411033630371,0.0009485427872277796
1628.228280066678,1.0009715557098389,0.0009479374275542796
1628.2296689810532,0.9970870614051819,0.000947201915550977
1628.2310578954293,1.000118613243103,0.0009476909763179719
1628.2338357244125,0.997835636138916,0.0009476108243688941
1628.2352246387877,1.0010377168655396,0.0009480643784627318
1628.2366135531634,0.9986340403556824,0.0009481440065428615
1628.238002467771,0.9999998211860657,0.0009478655993007123
1628.239391382146,1.0023276805877686,0.0009480924345552921
1628.2407802965222,1.0001074075698853,0.0009473755490034819
1628.2421692111302,0.9981722235679626,0.0009474019752815366
1628.243558125505,0.9988870620727539,0.0009466515039093792
1628.2449470398797,0.9999599456787109,0.0009470265358686447
1628.2463359544886,1.0003843307495117,0.0009478909778408706
1628.2477248688647,0.9971712231636047,0.0009463892201893032
1628.2491137832394,0.9989877343177795,0.000946546031627804
1628.2505026976141,1.0009318590164185,0.0009468522039242089
1628.2518916122226,1.0000278949737549,0.0009466137271374464
1628.2532805265978,1.0003852844238281,0.0009465927141718566
1628.2546694409734,1.0002321004867554,0.0009462854941375554
1628.2560583553486,0.9990814924240112,0.0009461549925617874
1628.2574472699569,1.0011322498321533,0.0009470129734836519
1628.2588361843323,0.998375415802002,0.0009460070286877453
1628.260225098707,1.0000370740890503,0.0009465200710110366
1628.2616140130817,1.0000224113464355,0.0009459898574277759
1628.2630029276906,0.9991846084594727,0.0009459505672566593
1628.2643918420667,1.000759482383728,0.0009457556298002601
1628.2657807564415,1.0013067722320557,0.0009465197799727321
1628.2671696708162,1.0000221729278564,0.000945173786021769
1628.2685585854242,0.9999697208404541,0.0009455567342229187
1628.2699474998003,1.0004478693008423,0.0009456506813876331
1628.271336414176,0.999749481678009,0.0009453711681999266
1628.2727253285507,1.001157283782959,0.0009455516701564193
1628.2741142431587,1.000653624534607,0.00094494444783777
1628.2755031575339,1.0001983642578125,0.0009448949131183326
1628.2768920719086,0.9994645714759827,0.0009443246526643634
1628.2782809862842,1.000712513923645,0.0009445738396607339
1628.2796699006603,0.997685968875885,0.0009436037507839501
1628.2810588152684,1.000473976135254,0.0009439242421649396
1628.282447729643,0.9987058639526367,0.0009441778529435396
1628.285225558394,0.9999810457229614,0.0009436653926968575
1628.2880033873776,1.001236081123352,0.0009439302375540137
1628.2893923017523,0.9998685717582703,0.0009434092789888382
1628.2935590448783,0.9985399842262268,0.0009429077617824078
1628.2949479594868,0.998812198638916,0.0009428063640370965
1628.296336873862,0.9979485869407654,0.0009422692819498479
1628.3018925315964,0.9994254112243652,0.0009420106653124094
1628.303281445972,0.9999107718467712,0.0009419819107279181
1628.3088371034728,1.001193642616272,0.0009420483256690204
1628.310226017848,0.9975869059562683,0.0009411359787918627
1628.3130038468312,0.9986064434051514,0.000940682424698025
1628.3143927612064,0.9991828203201294,0.00094140216242522
1628.315781675582,1.0004826784133911,0.0009413843508809805
1628.3185595043328,0.9999670386314392,0.000940750353038311
1628.319948418708,1.0019521713256836,0.000941104197409004
1628.3213373333156,0.9996557831764221,0.0009402967407368124
1628.3227262476903,0.9992037415504456,0.0009403675212524831
1628.3241151620664,1.0009779930114746,0.0009406806202605367
1628.3255040764425,1.0000993013381958,0.0009399526170454919
1628.3268929908172,1.000463604927063,0.0009400264243595302
1628.328281905192,1.0007922649383545,0.0009405868477188051
1628.3296708195671,0.9989175796508789,0.0009394887601956725
1628.3310597339432,0.9998823404312134,0.0009396824170835316
1628.3338375629264,1.0001522302627563,0.0009392133797518909
1628.3352264773016,1.0013878345489502,0.0009402653085999191
1628.3366153916772,0.9994833469390869,0.0009392566280439496
1628.338004306052,1.0001041889190674,0.0009396076202392578
1628.3393932204272,1.0015891790390015,0.0009398488909937441
1628.3407821348032,0.999535858631134,0.0009388932958245277
1628.3421710491784,0.999788224697113,0.000938753189984709
1628.3435599635532,0.9999788999557495,0.0009391618659719825
1628.344948877928,1.000618815422058,0.0009387378231622279
1628.346337792304,0.9998464584350586,0.0009378895629197359
1628.34772670668,1.0005607604980469,0.0009382483549416065
1628.3491156210548,0.9994745850563049,0.0009381321724504232
1628.3505045354295,1.000486969947815,0.0009381952113471925
1628.3532823644132,0.9997757077217102,0.000936034310143441
1628.3546712787888,1.0001933574676514,0.0009377776295877993
1628.356060193164,0.9981157183647156,0.0009370117331854999
1628.3574491075394,1.0010192394256592,0.0009377318201586604
1628.3588380219148,1.0017203092575073,0.0009370016632601619
1628.3602269362896,0.998738706111908,0.000936244847252965
1628.3616158506647,0.998150646686554,0.0009366570739075541
1628.3630047650408,1.0004433393478394,0.000936369295231998
1628.3643936794165,0.998327910900116,0.0009363690041936934
1628.3657825937912,1.0003482103347778,0.0009363222634419799
1628.367171508166,1.0006144046783447,0.0009367470047436655
1628.3685604225411,1.0003947019577026,0.0009363540448248386
1628.3699493369172,1.0019159317016602,0.0009366227895952761
1628.3713382512929,0.9988268613815308,0.0009357193484902382
1628.3727271656676,1.0018830299377441,0.0009364380384795368
1628.3741160800428,1.0002191066741943,0.000935306423343718
1628.375504994418,1.000075340270996,0.0009352201595902443
1628.3768939087936,0.9997128248214722,0.0009358248789794743
1628.3782828231688,1.0004979372024536,0.0009355779620818794
1628.3796717375444,0.9992731213569641,0.00093470310093835
1628.3810606519196,1.0002799034118652,0.0009355447837151587
1628.3866163094212,1.001257061958313,0.0009353483328595757
1628.390783052546,1.001218318939209,0.0009348673047497869
1628.392171966922,1.0005062818527222,0.0009339026873931289
1628.3935608812976,1.0007293224334717,0.0009345744620077312
1628.3949497956723,0.9990256428718567,0.0009322985424660146
1628.3963387100475,0.9999701976776123,0.0009334526839666069
1628.3977276244232,0.9996912479400635,0.0009335302747786045
1628.399116538798,1.0001527070999146,0.0009330383618362248
1628.400505453173,0.9987874627113342,0.0009322486585006118
1628.4018943675492,1.0001791715621948,0.0009333459893241525
1628.4032832819248,1.0001680850982666,0.0009327438310720026
1628.4046721960667,0.9998381733894348,0.0009334753267467022
1628.4060611104414,1.0000160932540894,0.0009325715946033597
1628.4074500248173,0.9992000460624695,0.0009324356797151268
1628.4088389391932,0.9991065859794617,0.0009325506980530918
1628.410227853568,1.0000677108764648,0.0009327392908744514
1628.4116167679426,1.000672698020935,0.0009316244395449758
1628.4130056823183,0.9986372590065002,0.0009309175657108426
1628.4143945966935,0.999981701374054,0.00093169353203848
1628.415783511069,1.0004215240478516,0.0009311833418905735
1628.419950254195,0.9982624650001526,0.0009314026101492345
1628.4213391685698,0.998806357383728,0.0009304471896030009
1628.4227280827117,1.000795841217041,0.0009317068615928292
1628.4241169970878,1.0001529455184937,0.0009312515030615032
1628.425505911464,0.9994264841079712,0.0009307904983870685
1628.4268948258386,1.0013507604599,0.000931694870814681
1628.4282837402134,0.9991678595542908,0.0009309258311986923
1628.4296726545886,1.0001220703125,0.0009310617460869253
1628.4310615689647,1.0000104904174805,0.0009304727427661419
1628.4324504833403,1.0009889602661133,0.0009305010898970068
1628.433839397715,1.0017240047454834,0.0009313153568655252
1628.4352283118574,0.9992309808731079,0.0009306499850936234
1628.436617226233,0.9996185302734375,0.000930829846765846
1628.4380061406077,0.99958336353302,0.0009301292593590915
1628.439395054983,1.000085473060608,0.0009299169760197401
1628.440783969359,0.9994697570800781,0.0009310785681009293
1628.4421728837342,0.9998617768287659,0.0009298624936491251
1628.443561798109,0.9994367361068726,0.0009303971892222762
1628.4449507122508,1.0002105236053467,0.0009299947996623814
1628.446339626627,0.9998654127120972,0.0009302849066443741
1628.447728541003,1.000586748123169,0.0009305135463364422
1628.4505063697525,1.000856637954712,0.0009294041665270925
1628.451895284128,0.999623715877533,0.0009294847259297967
1628.4532841985033,0.9991122484207153,0.0009291580063290894
1628.454673112646,1.0005773305892944,0.0009296440402977169
1628.4560620270213,0.9998308420181274,0.0009294474730268121
1628.4574509413967,0.9983799457550049,0.0009288442670367658
1628.458839855772,0.999315619468689,0.0009292727336287498
1628.4602287701468,1.000732660293579,0.0009298687800765038
1628.464395513041,1.0002048015594482,0.0009291848982684314
1628.4657844274157,1.0008677244186401,0.0009301516111008823
1628.4685622559327,0.9988916516304016,0.0009284024708904326
1628.4699511703088,1.000685691833496,0.0009292491595260799
1628.4713400846845,1.0007556676864624,0.000929628440644592
1628.4727289990592,0.998354971408844,0.0009280823287554085
1628.4768957419524,0.9999008178710938,0.0009282483952119946
1628.4796735707032,1.000026822090149,0.0009285070700570941
1628.4810624850784,1.0016034841537476,0.0009295311756432056
1628.483840313595,0.9995343089103699,0.0009284847183153033
1628.485229227971,0.999071478843689,0.0009281194652430713
1628.4866181423472,0.9981018304824829,0.0009278404759243131
1628.4893959708638,1.0018610954284668,0.000928811845369637
1628.4907848852392,0.9992597699165344,0.000928069930523634
1628.492173799615,1.0002801418304443,0.0009282666142098606
1628.493562713758,1.0004103183746338,0.0009287495631724596
1628.4949516281326,1.0020074844360352,0.0009280902449972928
1628.4963405425078,0.9996128678321838,0.0009281870443373919
1628.4977294568835,1.0002087354660034,0.0009281813981942832
1628.4991183710254,1.000966191291809,0.000927588960621506
1628.5005072854005,0.9999821186065674,0.0009274861658923328
1628.5018961997766,1.0021796226501465,0.0009283865219913423
1628.5032851139194,0.9996502995491028,0.0009273600880987942
1628.506062942669,0.9995056390762329,0.0009272268507629633
1628.507451857045,0.9992557168006897,0.000927189365029335
1628.508840771188,0.9998981356620789,0.0009272177121601999
1628.5102296855625,0.9991223216056824,0.0009279799414798617
1628.5143964284553,0.9987564086914062,0.0009267668938264251
1628.5171742569732,1.0017147064208984,0.0009274585172533989
1628.519952085724,1.0008213520050049,0.0009269643924199045
1628.521340999866,0.9998189806938171,0.0009268834255635738
1628.5227299142416,1.000556468963623,0.0009269785950891674
1628.5268966571348,0.9995260834693909,0.0009258993668481708
1628.5282855715095,0.9993935227394104,0.0009262043167836964
1628.5296744856519,0.9995689988136292,0.0009267715504392982
