ID,ra,dec,Tmag,e_Tmag,Teff,Teff_source,Teff_imputed,logg,rad,mass,rho,lum,d,ebv,contratio,priority,SpType_est,Tmag_tier,bp_rp,j_k,total_pm,wdflag,lumclass,objType,GAIA,TWOMASS,ALLWISE
468184895,317.195180931356,-88.956503248696,5.1773,0.0066,7260.0,catalog,False,3.42791,4.08483,1.63,0.0239147,41.7627754,89.9499,0.0,0.0008927956,0.00151780562,F,<10,0.4026700000000005,0.05999999999999961,27.25469959412688,0,DWARF,STAR,6.341181494973204e+18,21084697-8857236,J210847.95-885723.6
419666736,341.375922232319,-88.8182944836866,6.2779,0.0061,7446.0,catalog,False,3.76613,2.83443,1.71,0.0750933,22.2493229,103.358,0.0398866,0.0140985493,0.00246133073,F,<10,0.4109700000000007,0.14200000000000035,42.176953897241084,0,DWARF,STAR,6.341236711072311e+18,22453081-8849059,J224531.67-884906.2
290492819,241.476207148048,-89.3085475823068,7.4418,0.006,6742.0,catalog,False,4.3106,1.38968,1.44,0.536565,3.59481382,77.8277,0.0,0.00199108,0.005992393,F,<10,0.5362199999999993,0.1979999999999995,46.64735055155865,0,DWARF,STAR,5.76466288087049e+18,16055375-8918306,J160552.72-891831.2
267194964,52.4149445276753,-88.2465874672294,7.6539,0.006,5718.0,catalog,False,4.1754,1.36658,1.02,0.399663,1.79863,64.6072,0.0,0.0029439982,0.006110144,G,<10,0.8477899999999998,0.3850000000000007,114.53842804203313,0,DWARF,STAR,4.612119260368658e+18,03293970-8814478,J032941.54-881446.8
269900924,149.155636682279,-89.7824269056934,7.7689,0.0062,9365.0,catalog,False,3.81774,3.15103,2.38,0.0760713,68.80655,284.317,0.0820001,0.00993834,0.00164315244,A,<10,0.14768999999999988,0.030999999999999694,21.357193038412138,0,DWARF,STAR,5.188150893900489e+18,09563554-8946566,J095633.78-894656.6
394779282,27.2990591206815,-88.357424011643,7.995,0.006,10277.0,catalog,False,3.70306,3.78711,2.64,0.0486049,144.137192,409.858,0.0883504,0.123686649,0.00115490542,B,<10,0.072820000000001,0.0019999999999997797,20.16676692884608,0,DWARF,STAR,4.612076521151427e+18,01491154-8821265,J014911.97-882126.6
257726702,349.983175749127,-87.556221466339,8.3743,0.006,6706.0,catalog,False,4.1141,1.73033,1.42,0.274096,5.4551363,140.425,0.0533389,0.287925,0.003076955,F,<10,0.61557,0.25899999999999945,41.51155797244907,0,DWARF,STAR,6.341697131566303e+18,23195602-8733226,J231956.78-873322.6
468155076,309.385535650918,-88.110725593802,8.6067,0.0061,8064.0,catalog,False,3.59689,3.68736,1.96,0.0390941,51.799675,414.481,0.0891965,0.003124245,0.000960027566,A,<10,0.34347999999999956,0.17900000000000027,4.552596628705425,0,DWARF,STAR,6.341515849586564e+18,20373265-8806383,J203732.64-880638.6
317154919,76.9039298631908,-88.8702753544745,8.6111,0.006,8484.0,catalog,False,4.37265,1.56621,2.11,0.549198,11.4498482,191.442,0.0627328,0.09753317,0.00356221059,A,<10,0.23329000000000022,0.012000000000000455,16.02687476841633,0,DWARF,STAR,4.611841874200628e+18,05073676-8852128,J050737.08-885212.7
401796943,335.438938001178,-87.8054715148716,8.6114,0.006,5592.0,catalog,False,4.50207,0.924304,0.99,1.25369,0.752649546,65.1284,0.0,0.00321343727,0.007712829,G,<10,0.8799599999999987,0.41000000000000014,250.18581850296792,0,DWARF,STAR,6.341722660852131e+18,22214548-8748198,J222147.79-874821.9
410390728,73.0884757982248,-89.2739046428677,8.6276,0.006,7922.0,catalog,False,3.9979,2.28801,1.9,0.158627,18.57598,257.494,0.0766043,0.004631631,0.00203873753,A,<10,0.35566999999999993,0.10500000000000043,32.09490495795244,0,DWARF,STAR,4.611734916632362e+18,04522102-8916260,J045222.47-891625.8
327853078,356.834977071184,-88.2840087795477,8.6635,0.006,7397.0,catalog,False,4.11857,1.87798,1.69,0.255161,9.512592,199.367,0.061765,0.00386686018,0.00265262532,F,<10,0.45101999999999975,0.12099999999999866,19.12013215962693,0,DWARF,STAR,6.341641193912189e+18,23472024-8817024,J234720.79-881702.5
274226393,29.5667521636777,-87.9162545112874,8.7826,0.006,6428.0,catalog,False,3.78793,2.41014,1.3,0.0928571,8.934778,217.489,0.0704386,0.0106041087,0.0017810819,F,<10,0.7168899999999994,0.2519999999999989,26.600478822758063,0,DWARF,STAR,4.612106482843161e+18,01581602-8754586,J015816.49-875458.3
410306905,8.47139315463347,-88.6220970203171,8.8299,0.006,6259.0,catalog,False,4.42004,1.12771,1.22,0.850691,1.75835526,103.081,0.0353873,0.00848214,0.005359332,F,<10,0.7207299999999996,0.28800000000000026,25.269650693844188,0,DWARF,STAR,4.61204580354543e+18,00335314-8837197,J003352.54-883719.4
270277190,16.8781211032177,-88.4578121648085,9.007,0.006,7824.0,catalog,False,3.75477,2.99507,1.86,0.0692298,30.2847137,393.938,0.0808196,0.06596538,0.00113120233,A,<10,0.38148999999999944,0.16000000000000014,21.59700189122555,0,DWARF,STAR,4.612054462199464e+18,01073093-8827282,J010731.39-882728.0
274034143,41.5866640798918,-87.9121288085786,9.0423,0.006,7648.0,catalog,False,3.97446,2.28155,1.79,0.150716,16.0453014,295.815,0.0826282,0.009043387,0.00174176728,A,<10,0.4215599999999995,0.17800000000000082,2.3267619156673507,0,DWARF,STAR,4.612188224660704e+18,02462067-8754437,J024620.81-875443.5
405467230,11.3851964977614,-89.1690108524588,9.0608,0.006,5967.0,catalog,False,3.98422,1.76051,1.09,0.199761,3.5399375,161.704,0.0590938,0.009192746,0.002478174,G,<10,0.8391699999999993,0.3810000000000002,63.047308117178964,0,DWARF,STAR,4.611782058193541e+18,00453286-8910085,J004535.33-891008.5
322307026,0.212030506517577,-88.3283143210355,9.1096,0.006,7424.0,catalog,False,3.27907,4.95134,1.7,0.0140049,67.09537,624.659,0.101756,0.004940556,0.0005123232,F,<10,0.49691999999999936,0.1479999999999997,10.967155412179586,0,DWARF,STAR,4.612829789695394e+18,00005088-8819418,J000051.18-881941.9
257772053,33.462890458861,-87.8636003087629,9.1284,0.006,6762.0,catalog,False,3.65492,2.96658,1.45,0.0555393,16.5770454,332.481,0.0921484,0.0060556205,0.00112451,F,<10,0.6509799999999988,0.19500000000000028,25.304830228651998,0,DWARF,STAR,4.612197948466635e+18,02135122-8751490,J021351.63-875148.9
257387983,344.460971878627,-87.8771610953558,9.1934,0.006,7814.0,catalog,False,4.23075,1.73147,1.86,0.358321,10.069684,248.263,0.0787572,0.002839155,0.002354923,A,<10,0.3808699999999998,0.11599999999999966,13.294039791861614,0,DWARF,STAR,6.341712623511284e+18,22575053-8752378,J225750.87-875237.7
274228124,31.7171453690603,-88.5837741126322,9.3324,0.006,5593.0,catalog,False,4.55028,0.874405,0.99,1.4808,0.674060643,85.8969,0.0,0.0290155075,0.00627301866,G,<10,0.8795099999999998,0.4269999999999996,140.61372991528958,0,DWARF,STAR,4.612022645081609e+18,02065183-8835017,J020648.71-883502.3
270278652,18.1593335173818,-87.8646873995469,9.3657,0.006,6049.0,catalog,False,4.2459,1.32624,1.13,0.484414,2.12163377,144.361,0.0522267,0.0205924567,0.003300967,F,<10,0.8054100000000002,0.3539999999999992,44.46581737660964,0,DWARF,STAR,4.612866451536104e+18,01123778-8751528,J011237.54-875153.1
318237210,300.193278852847,-88.3055041928363,9.3803,0.006,6406.0,catalog,False,4.10841,1.66006,1.29,0.281982,4.181072,194.129,0.0818445,0.0372793972,0.00222958717,F,<10,0.7384800000000009,0.29100000000000037,17.226663250522428,0,DWARF,STAR,6.34146440876156e+18,20004647-8818199,J200046.24-881819.9
401819729,335.919825869006,-88.8952694818237,9.3905,0.006,6940.0,catalog,False,4.03078,1.97044,1.52,0.198678,8.114488,263.083,0.0761209,0.0133328326,0.00176307186,F,<10,0.5829399999999989,0.21000000000000085,9.682804903714626,0,DWARF,STAR,6.341231763269996e+18,22234093-8853429,J222340.98-885342.8
318614521,322.040544804871,-88.1365349871609,9.39869,0.00740207,3953.0,catalog,False,4.62267,0.634102,0.615068,2.41238,0.08845456,32.2922,0.0,0.01608332,0.009473058,K,<10,1.81222,0.8009999999999993,127.20081612332524,0,DWARF,STAR,6.341503273920379e+18,21280949-8808114,J212807.44-880810.8
318273949,302.728894521404,-88.4300070777358,9.5584,0.006,6663.0,catalog,False,3.95863,2.0622,1.41,0.160779,7.55152369,276.799,0.0873029,0.002967348,0.00148896081,F,<10,0.6718600000000006,0.2469999999999999,20.692643556829562,0,DWARF,STAR,6.341412804731687e+18,20105521-8825479,J201055.23-882548.1
257738254,32.3227374477731,-89.136851236344,9.6801,0.006,6309.0,catalog,False,3.71066,2.57286,1.24,0.0728072,9.448624,337.583,0.0806318,0.09747909,0.001012058,F,<10,0.7652800000000006,0.2970000000000006,10.965420828763891,0,DWARF,STAR,4.611785150569937e+18,02091692-8908126,J020917.02-890812.6
321154297,347.243872852826,-88.2181091345182,9.6858,0.006,6320.0,catalog,False,3.93612,1.99264,1.25,0.157989,5.70714331,262.648,0.0813884,0.0314755738,0.00147830683,F,<10,0.7629999999999999,0.33999999999999986,31.765559119695972,0,DWARF,STAR,6.341650780279472e+18,23085854-8813051,J230859.25-881305.3
2054445521,349.988095158774,-87.5567594434389,9.6999,0.006,6288.0,catalog,False,4.50858,1.02258,1.23,1.15031,1.47277784,138.245,0.0527191,3.230868,0.00236192252,F,<10,0.7347399999999986,,43.87778660598094,0,DWARF,STAR,6.341697127270691e+18,,
394780785,29.0215602916755,-88.1956116705831,9.7358,0.0061,5970.0,catalog,False,4.03504,1.66805,1.1,0.237011,3.184255,208.298,0.0638581,0.0163872335,0.00192850537,G,<10,0.8444900000000004,0.40300000000000047,39.17321576855799,0,DWARF,STAR,4.612086725993617e+18,01560495-8811441,J015605.85-881144.4
346745925,287.053521605074,-88.8218089794363,9.7448,0.0061,6077.0,catalog,False,3.39475,3.54906,1.14,0.0255015,15.4766636,429.821,0.131785,0.0342827961,0.0005894531,F,<10,0.9009499999999999,0.37400000000000055,1.3703805029857072,0,DWARF,STAR,6.341376658287022e+18,19081282-8849184,J190812.90-884918.4
451527506,260.015254151633,-89.1797190662773,9.7644,0.006,6218.0,catalog,False,4.25413,1.35382,1.2,0.483614,2.46842027,182.701,0.0670379,0.0146143241,0.00250575482,F,<10,0.7740999999999989,0.3509999999999991,17.358315767749474,0,DWARF,STAR,5.764655871483834e+18,17200365-8910470,J172003.60-891046.7
405478524,17.4413116753081,-87.6946900562176,9.7756,0.006,7177.0,catalog,False,4.12079,1.82263,1.6,0.264254,7.94082165,304.176,0.0800143,0.0132734571,0.00164419017,F,<10,0.5277600000000007,0.1789999999999985,25.50786005018845,0,DWARF,STAR,4.612918472179942e+18,01094575-8741409,J010946.24-874140.8
405476976,15.5954628700234,-89.298940162582,9.7845,0.006,6058.0,catalog,False,4.53041,0.955806,1.13,1.2941,1.10854,126.921,0.0483864,0.0277459547,0.00424786145,F,<10,0.7976399999999995,0.33000000000000007,102.22065832550679,0,DWARF,STAR,4.61177659499515e+18,01022216-8917562,J010228.33-891755.8
415972720,345.831636552551,-89.6612208312961,9.7904,0.006,6530.0,catalog,False,4.49919,1.08294,1.35,1.06296,1.92114282,159.795,0.0674203,0.0122490916,0.00350537756,F,<10,0.6835500000000003,0.3119999999999994,33.64236787579019,0,DWARF,STAR,6.341080408622669e+18,23031966-8939404,J230322.30-893940.1
388242391,98.9696832977187,-89.3493304555453,9.7963,0.006,5701.0,catalog,False,4.59648,0.841575,1.02,1.71128,0.674038947,101.952,0.0404168,0.0230473243,0.005172064,G,<10,0.89696,0.45500000000000007,98.1327725193271,0,DWARF,STAR,5.188235659373976e+18,06355233-8920576,J063550.84-892056.5
279799164,37.8189470027329,-88.5284659290398,9.8106,0.006,5902.0,catalog,False,4.14634,1.44729,1.07,0.352952,2.28983259,184.738,0.0564074,0.05790105,0.00226485985,G,<10,0.8551700000000011,0.4530000000000012,79.92082826253741,0,DWARF,STAR,4.612016838285823e+18,02311659-8831423,J023118.49-883142.0
400734591,88.071529854006,-89.0099607005891,9.8431,0.006,4123.0,catalog,False,4.51078,0.741478,0.65,1.59448,0.143134609,47.1707,0.0,1.3654778,0.00461312151,K,<10,1.6358000000000015,0.7580000000000009,29.104918959687897,0,DWARF,STAR,4.611836174781516e+18,05521703-8900359,J055217.93-890036.0
270278779,18.5302298188438,-88.8547765322466,9.8705,0.0061,5509.0,catalog,False,,1.03069,,,,110.295,,0.01939849,0.00363790523,G,<10,1.041549999999999,0.4989999999999988,20.137527157027005,-1,DWARF,STAR,4.611982684706085e+18,01140644-8851172,J011407.59-885117.0
424996766,337.975615877811,-88.7629303208488,9.906,0.006,6655.0,catalog,False,3.95288,2.06852,1.4,0.15818,7.561446,325.58,0.0862219,0.01629645,0.00123225141,F,<10,0.6726699999999983,0.27800000000000047,30.764774869476945,0,DWARF,STAR,6.341240112686411e+18,22315404-8845464,J223155.22-884546.6
388283499,126.169686314763,-89.7452592402912,9.9836,0.006,6502.0,catalog,False,,1.47917,,,,220.187,,0.00285457983,0.00198568054,F,<10,0.8328199999999999,0.33399999999999963,22.62204761502371,0,DWARF,STAR,5.188154540329366e+18,08244047-8944429,J082436.96-894442.8
383503362,201.650748937245,-89.5500495244794,9.9995,0.006,6125.0,catalog,False,4.18424,1.44259,1.16,0.386394,2.63878751,212.904,0.0610632,0.008459102,0.00202187453,F,<10,0.7942099999999996,0.359,58.961873556561955,0,DWARF,STAR,5.764632919178852e+18,13263610-8933002,J132630.97-893300.4
257325189,339.263926893058,-87.6415352863036,10.0203,0.006,6120.0,catalog,False,4.53095,0.963624,1.15,1.28521,1.17358744,144.713,0.0509746,0.00572013156,0.00360592385,F,10-12,0.7822800000000001,0.395999999999999,9.966235864041149,0,DWARF,STAR,6.341719121799011e+18,22370339-8738293,J223703.21-873829.4
468179081,313.425187501322,-88.4022437636876,10.0306,0.006,6245.0,catalog,False,4.07941,1.66234,1.21,0.263407,3.786719,253.465,0.0751352,0.00658633,0.00157314132,F,10-12,0.7766900000000003,0.30799999999999983,56.74128603662416,0,DWARF,STAR,6.341495061944804e+18,20534189-8824081,J205342.78-882408.5
451562770,269.622604357261,-89.2061259614338,10.0332,0.006,6474.0,catalog,False,3.65145,2.84181,1.32,0.057516,12.781312,443.506,0.112221,0.0309407562,0.0007036058,F,10-12,0.7584499999999998,0.3019999999999996,16.65569695666921,0,DWARF,STAR,5.764748848935695e+18,17582945-8912220,J175830.22-891222.0
267168728,50.3114739260103,-88.081099827981,10.0816,0.006,5788.0,catalog,False,4.60325,0.843187,1.04,1.73485,0.7188797,119.442,0.0422997,0.04540619,0.00443687243,G,10-12,0.8719999999999999,0.47600000000000087,170.64872580245068,0,DWARF,STAR,4.612124483048703e+18,03211466-8804518,J032117.44-880450.7
317383594,64.2937669355332,-88.8706722830456,10.119,0.006,6152.0,catalog,False,3.98951,1.81289,1.17,0.196367,4.24135447,281.784,0.0717205,0.008433887,0.00137506076,F,10-12,0.8000000000000007,0.36400000000000077,6.103865663274381,0,DWARF,STAR,4.611850532855651e+18,04171045-8852143,J041710.67-885214.4
327856514,359.007382851889,-87.8102350339237,10.1665,0.006,6974.0,catalog,False,4.2458,1.54341,1.53,0.416151,5.07671356,297.029,0.0748391,0.0016856048,0.00165870332,F,10-12,0.5724,0.2060000000000013,17.409230118592262,0,DWARF,STAR,6.341678263772915e+18,23560179-8748367,J235602.11-874836.8
401796949,335.122494719087,-87.828379541671,10.1725,0.006,6113.0,catalog,False,4.24677,1.33659,1.15,0.481619,2.247545,211.338,0.068707,0.110968918,0.001958719,F,10-12,0.8077999999999985,0.35100000000000087,34.418115340653095,0,DWARF,STAR,6.341722523413183e+18,22202944-8749421,J222030.00-874942.2
362086044,105.798361032269,-89.534184306181,10.2057,0.006,6035.0,catalog,False,3.93623,1.88594,1.12,0.16697,4.250671,289.567,0.0935288,0.283417046,0.00113374449,F,10-12,0.8636999999999997,0.3420000000000005,58.27904738445885,0,DWARF,STAR,5.188217934046624e+18,07030914-8932029,J070303.85-893202.8
406348875,328.965321708602,-89.6238042432623,10.2205,0.006,6854.0,catalog,False,4.07628,1.84511,1.48,0.23561,6.76886463,343.701,0.10823,0.237389147,0.00115622906,F,10-12,0.6476000000000006,0.23099999999999987,12.484853516757815,0,DWARF,STAR,6.341082401487507e+18,21555133-8937257,J215552.76-893725.6
394779283,27.2596834728738,-88.3590500167004,10.2366,0.006,6344.0,catalog,False,3.80049,2.33869,1.26,0.0985035,7.98166037,397.396,0.0872484,7.358849,0.00039369642,F,10-12,0.7635000000000005,0.3089999999999993,19.791750693215597,0,DWARF,STAR,4.612076521149288e+18,01490206-8821325,J014902.51-882132.5
461737278,82.9716194992891,-89.715844077566,10.273,0.006,6165.0,catalog,False,4.1482,1.51016,1.17,0.339713,2.96808147,245.508,0.103074,0.0344168842,0.00160719128,F,10-12,0.8370999999999995,0.37100000000000044,46.89926343952536,0,DWARF,STAR,4.611695574731991e+18,05315059-8942569,J053155.25-894256.5
274151135,146.0625439773,-89.4715519906023,10.2809,0.006,4664.0,catalog,False,4.55045,0.755833,0.74,1.71378,0.243545473,79.5225,0.0,0.100496516,0.004444385,K,10-12,1.2734999999999985,0.6839999999999993,20.444515806858814,0,DWARF,STAR,5.188175980806171e+18,09441361-8928174,J094413.42-892817.4
257325376,338.755087863264,-88.7765739246926,10.2856,0.006,7852.0,catalog,False,3.92685,2.46337,1.87,0.125099,20.78142,571.922,0.10695,0.0246258061,0.0007548199,A,10-12,0.4098999999999986,0.14499999999999957,8.59516904724974,0,DWARF,STAR,6.341239902231489e+18,22350144-8846355,J223501.62-884635.6
405465759,113.92302040021,-89.861007513913,10.3057,0.006,4655.0,catalog,False,4.55652,0.750568,0.74,1.7501,0.238316119,79.5457,0.0,0.0164053012,0.00449926872,K,10-12,1.279,0.6479999999999997,67.61090853649283,0,DWARF,STAR,5.188151340576028e+18,07354297-8951395,J073522.08-895139.4
405253474,113.667285110908,-89.3665073687701,10.3084,0.006,6054.0,catalog,False,4.22109,1.36467,1.13,0.444627,2.25382042,225.368,0.0718151,0.005923325,0.001856808,F,10-12,0.8295000000000012,0.3460000000000001,26.032426703056323,0,DWARF,STAR,5.188224428037193e+18,07343951-8921593,J073441.63-892159.3
424996587,338.506018460381,-87.8504680224036,10.3313,0.0061,6480.0,catalog,False,3.82085,2.33826,1.32,0.103251,8.685232,423.359,0.101805,0.168522835,0.0007600044,F,10-12,0.7429000000000006,0.2939999999999987,16.367878796059678,0,DWARF,STAR,6.341710016468397e+18,22340150-8751016,J223401.59-875101.8
383430399,199.24467679358,-89.87758948262,10.3664,0.006,7143.0,catalog,False,4.06711,1.93276,1.59,0.220223,8.76141,413.252,0.0983677,0.470000565,0.00094287825,F,10-12,0.5602999999999998,0.2240000000000002,5.501742043071449,0,DWARF,STAR,5.764612062817647e+18,13165491-8952392,J131700.49-895239.3
321154190,347.451518535317,-87.7452552866579,10.3936,0.006,5657.0,catalog,False,3.72911,2.26192,1.0,0.0864104,4.72058153,340.106,0.0877637,0.06247933,0.0007926413,G,10-12,0.9733,0.4399999999999995,91.13135307510802,0,DWARF,STAR,6.341690981173236e+18,23094816-8744429,J230947.59-874443.7
257710767,5.45177812059789,-88.2891471106001,10.3949,0.006,6257.0,catalog,False,4.19723,1.45747,1.22,0.39406,2.93331027,264.441,0.071857,0.01776491,0.00157112465,F,10-12,0.7690000000000001,0.3879999999999999,2.4273664709309966,0,DWARF,STAR,4.612819653572564e+18,00214848-8817209,J002148.46-881720.9
317328068,57.0599970565741,-89.7728515954243,10.4027,0.006,6036.0,catalog,False,4.50025,0.985188,1.12,1.17128,1.16072583,166.641,0.0873584,0.243772462,0.002673366,F,10-12,0.8552,0.47499999999999964,27.904423811474768,0,DWARF,STAR,4.611690214612872e+18,03481414-8946221,J034822.98-894622.0
257738202,31.8130764251051,-88.8338008701089,10.4332,0.006,6122.0,catalog,False,4.49457,1.0092,1.16,1.12857,1.28890359,183.151,0.0527958,0.0300156027,0.00268522487,F,10-12,0.7841000000000005,0.32399999999999984,19.36282325086143,0,DWARF,STAR,4.612003506707367e+18,02071507-8850016,J020714.87-885001.8
274226401,29.7857751753862,-87.9506755193559,10.4337,0.006,4792.0,catalog,False,4.57527,0.749281,0.77,1.83044,0.266717643,89.8392,0.0,0.0131075475,0.00425100746,K,10-12,1.2057000000000002,0.5760000000000005,48.04522591069793,0,DWARF,STAR,4.612106207962881e+18,01590860-8757025,J015909.07-875701.9
401835491,352.929224258313,-87.8307919728265,10.4338,0.006,6549.0,catalog,False,4.20699,1.51602,1.35,0.387452,3.80895114,299.098,0.0782522,0.005888753,0.00143438054,F,10-12,0.6922000000000015,0.2900000000000009,16.89755359636714,0,DWARF,STAR,6.341675072614355e+18,23314308-8749509,J233142.72-874950.8
405476720,14.9745677267548,-88.0724894514844,10.4399,0.0061,5411.0,catalog,False,3.63302,2.44955,0.94,0.0639541,4.634234,348.773,0.0818495,0.02917147,0.000704294071,G,10-12,1.0502000000000002,0.5229999999999997,25.205451349333146,0,DWARF,STAR,4.612828965061607e+18,00595389-8804209,J005954.42-880420.9
383718498,219.777765403026,-89.5692279646152,10.4726,0.006,6496.0,catalog,False,4.06782,1.76624,1.33,0.241379,5.00472355,348.876,0.0826819,0.019304879,0.00111106,F,10-12,0.7133000000000003,0.2699999999999996,7.710414094748738,0,DWARF,STAR,5.764635079544433e+18,14390748-8934092,J143906.46-893409.3
468216951,327.041465512856,-89.6201923762338,10.4741,0.006,6744.0,catalog,False,4.15786,1.65686,1.44,0.316598,5.11604929,338.865,0.10706,0.323202163,0.00114281045,F,10-12,0.6756000000000011,0.21499999999999986,12.692837141774095,0,DWARF,STAR,6.341083157401755e+18,21481033-8937126,J214810.94-893712.6
410305216,7.81626887427873,-88.9216694116305,10.5008,0.006,6009.0,catalog,False,4.55977,0.915821,1.11,1.44508,0.985200047,166.104,0.0535333,0.0224644672,0.00294675352,F,10-12,0.8192000000000004,0.354000000000001,21.36631508997927,0,DWARF,STAR,4.611988663300577e+18,00311591-8855180,J003115.41-885517.9
365276508,301.349622368194,-88.8115708100473,10.5301,0.006,7285.0,catalog,False,3.94251,2.26569,1.64,0.141008,13.02604,522.658,0.127332,0.0109629156,0.0007271876,F,10-12,0.5633999999999997,0.20700000000000074,7.8163106881507725,0,DWARF,STAR,6.341385832337086e+18,20052388-8848416,J200524.07-884841.7
322277637,297.237354129206,-89.120641103458,10.5329,0.006,7909.0,catalog,False,4.08924,2.05422,1.89,0.218033,14.8755856,531.22,0.122321,0.0227587856,0.000842605135,A,10-12,0.41820000000000057,0.1620000000000008,15.740341128018795,0,DWARF,STAR,6.341166926444044e+18,19485691-8907144,J194857.25-890714.4
388242409,98.3725507657388,-89.6572217208046,10.5375,0.006,5973.0,catalog,False,3.74915,2.31823,1.1,0.0882928,6.162776,396.397,0.122496,0.0136086028,0.0007198227,G,10-12,0.9202000000000012,0.37900000000000134,9.255252221414606,0,DWARF,STAR,5.188169246297348e+18,06332893-8939260,J063328.13-893926.0
369366139,292.432951019592,-88.9315289784136,10.5379,0.0221,5920.0,catalog,False,,1.19126,,,,154.492,,0.008343431,0.00190044858,G,10-12,0.9922000000000004,0.42799999999999905,28.47033543883879,-1,DWARF,STAR,6.341360646648912e+18,19294377-8855531,J192943.66-885553.6
388281544,125.809072887713,-89.3942763588147,10.5411,0.006,6413.0,catalog,False,4.37253,1.2248,1.29,0.702093,2.28596568,244.828,0.0820106,0.0124365687,0.00187713013,F,10-12,0.736600000000001,0.3149999999999995,47.32293893155834,0,DWARF,STAR,5.188179588578659e+18,08231434-8923393,J082312.75-892338.9
383355585,189.681425925036,-89.6161325404964,10.5637,0.006,6155.0,catalog,False,4.0039,1.7831,1.17,0.206374,4.111124,336.932,0.0824596,0.06118384,0.00102762482,F,10-12,0.8131000000000004,0.38399999999999856,34.39143601663646,0,DWARF,STAR,5.764631063752616e+18,12384146-8936580,J123839.49-893658.0
257774150,39.7623411028392,-88.2589701930095,10.6059,0.006,6371.0,catalog,False,4.1836,1.51055,1.27,0.368464,3.38686156,307.352,0.0839755,2.30395222,0.0009297165,F,10-12,0.7512999999999987,0.254999999999999,26.96833841748505,0,DWARF,STAR,4.612127167405683e+18,02390302-8815324,J023903.54-881532.1
402112302,13.7494619093809,-89.0237136061487,10.6301,0.006,6344.0,catalog,False,4.13892,1.58402,1.26,0.31702,3.66158962,325.024,0.0794842,0.00246361457,0.00119944289,F,10-12,0.7533999999999992,0.2970000000000006,29.828334880170566,0,DWARF,STAR,4.611974678887075e+18,00545984-8901252,J005501.10-890125.3
279799236,38.481452359551,-88.9254689605864,10.6308,0.006,5497.0,catalog,False,4.61052,0.803354,0.96,1.85161,0.53089875,133.191,0.0449834,0.07435959,0.003301346,G,10-12,0.9714000000000009,0.4919999999999991,58.990621012581315,0,DWARF,STAR,4.611812535281217e+18,02335557-8855316,J023356.27-885530.9
410341528,47.3315404960691,-88.5032510536971,10.6578,0.006,6360.0,catalog,False,4.00513,1.84779,1.26,0.199716,5.033011,381.971,0.0897124,0.0135726668,0.0009523668,F,10-12,0.7622,0.3260000000000005,14.721800625348111,0,DWARF,STAR,4.611921043335155e+18,03091943-8830118,J030920.03-883011.6
402112153,13.3293360252089,-87.9910645894189,10.6677,0.006,7578.0,catalog,False,3.77676,2.84062,1.76,0.0767848,23.9738617,756.585,0.100131,0.0187603123,0.000487588521,A,10-12,0.4598999999999993,0.1590000000000007,10.907184257987943,0,DWARF,STAR,4.612841815603739e+18,00531885-8759277,J005319.21-875927.7
290267818,224.860708928773,-89.4907398133727,10.6793,0.006,5552.0,catalog,False,4.35563,1.08851,0.98,0.759861,1.01427019,185.36,0.0597809,0.05087012,0.00199087523,G,10-12,0.9718,0.511000000000001,15.39647755437912,0,DWARF,STAR,5.764635977195326e+18,14592768-8929266,J145924.90-892926.6
318614461,321.330389720266,-87.8739500768817,10.6861,0.0061,6421.0,catalog,False,4.29146,1.34462,1.29,0.530631,2.76887584,287.402,0.0837536,0.0378913,0.0014173456,F,10-12,0.7363999999999997,0.34299999999999997,12.378402854019576,0,DWARF,STAR,6.341533854089861e+18,21251947-8752261,J212519.70-875226.2
302994978,40.4753931731804,-88.4341230651577,10.6926,0.006,5707.0,catalog,False,4.57469,0.86296,1.02,1.58719,0.7117166,155.999,0.0553892,0.0390981957,0.002893409,G,10-12,0.9147999999999996,0.43299999999999983,23.197251829647836,0,DWARF,STAR,4.612019002949329e+18,02415412-8826028,J024153.65-882602.9
327829946,354.825079131465,-87.898206823726,10.7043,0.006,5871.0,catalog,False,3.78005,2.19614,1.06,0.100075,5.162524,407.673,0.0857704,0.00763953757,0.000691193854,G,10-12,0.9032999999999998,0.35799999999999876,23.9004990599799,0,DWARF,STAR,6.341673870023521e+18,23391818-8753536,J233918.48-875353.6
424996659,337.620325799001,-88.1444002816819,10.7224,0.006,7045.0,catalog,False,4.04068,1.97359,1.56,0.202933,8.644383,486.19,0.100443,0.01270816,0.000792791951,F,10-12,0.5876999999999999,0.20500000000000007,8.741841488767054,0,DWARF,STAR,6.341330100841226e+18,22302876-8808398,J223028.87-880839.7
369380876,300.155926517307,-88.28996327136,10.7522,0.006,7769.0,catalog,False,3.75578,2.97546,1.84,0.0698481,29.0578861,808.824,0.153636,0.3565033,0.000385822175,A,10-12,0.48850000000000016,0.1460000000000008,11.595678083165296,0,DWARF,STAR,6.341464584857629e+18,20003752-8817238,J200037.61-881723.9
401821603,350.964208480583,-89.4215686480972,10.7523,0.0061,5960.0,catalog,False,4.56146,0.905767,1.09,1.46682,0.9326365,179.083,0.0695622,0.0266183466,0.00252718222,G,10-12,0.8548000000000009,0.3929999999999989,4.363144616305997,0,DWARF,STAR,6.341107415376968e+18,23235072-8925176,J232351.02-892517.5
